# Task: bending1
# Frequency (Hz): 20
# Clock (millisecond): 250
# Duration (seconds): 120
# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
35500,44.50,0.50,17.25,1.48,31.25,0.43
35750,44.25,0.83,17.00,0.71,32.00,0.00
36000,43.50,0.50,14.33,0.47,30.67,0.47
36250,42.33,0.47,14.25,0.83,29.67,0.47
36500,38.00,1.41,13.67,1.89,27.25,1.64
36750,34.33,1.25,18.33,2.05,27.50,0.87
37000,38.00,1.58,13.25,1.92,28.50,0.87
37250,41.75,0.43,18.00,1.22,30.25,0.43
37500,43.00,1.00,22.50,0.87,31.25,0.43
37750,44.25,0.43,21.33,0.47,30.33,0.47
38000,44.50,0.50,23.50,0.50,30.25,0.43
38250,43.25,1.09,22.25,0.43,31.25,0.43
38500,39.50,2.18,17.50,5.12,30.25,0.43
38750,34.50,1.66,14.67,2.87,30.00,0.00
39000,35.00,1.41,18.50,1.12,30.00,0.00
39250,36.00,0.00,13.75,1.79,30.00,0.00
39500,38.00,1.22,15.00,1.87,30.00,0.00
39750,40.67,1.25,14.00,1.41,31.00,1.22
40000,42.50,0.50,18.75,2.49,35.75,1.79
40250,44.50,0.50,22.33,1.25,36.33,0.47
40500,45.00,0.00,19.60,2.42,37.00,1.26
40750,45.50,0.50,14.00,2.12,37.50,1.12
41000,45.75,0.43,19.50,1.12,37.00,1.00
41250,45.50,0.50,21.25,0.43,36.75,0.83
41500,45.50,0.50,21.25,0.43,36.50,0.50
41750,45.50,0.50,20.00,0.82,36.33,0.47
42000,45.25,0.43,20.50,0.87,36.50,0.50
42250,45.50,0.50,19.75,0.43,36.00,0.00
42500,45.50,0.50,20.33,0.47,36.00,0.00
42750,45.00,0.00,13.50,5.55,37.00,0.82
43000,45.00,0.00,21.25,2.17,36.00,0.00
43250,45.00,0.00,25.50,1.12,33.75,1.30
43500,45.33,0.47,25.67,1.25,36.25,0.43
43750,45.00,0.00,24.25,0.43,36.00,0.00
44000,44.75,0.43,24.00,0.00,33.75,1.30
44250,44.50,0.50,24.00,0.00,32.75,0.43
44500,44.50,0.50,24.00,0.00,31.25,0.43
44750,44.50,0.50,24.00,0.00,31.50,0.50
45000,44.50,0.50,24.00,0.00,32.00,0.00
45250,44.50,0.50,24.00,0.00,33.00,0.00
45500,44.40,0.49,23.20,1.17,33.00,0.00
45750,43.00,0.82,21.00,0.00,33.00,0.00
46000,41.40,0.80,19.00,0.89,32.75,0.43
46250,38.33,0.94,17.67,0.47,30.25,0.43
46500,38.75,0.43,17.00,1.00,30.00,0.00
46750,40.75,1.30,14.50,1.50,30.50,0.50
47000,42.00,0.00,18.00,1.41,31.50,0.50
47250,44.50,0.50,23.00,1.22,32.25,0.43
47500,45.00,0.00,24.50,0.50,31.67,0.47
47750,45.00,0.00,24.25,0.43,32.00,0.00
48000,44.50,0.50,24.25,0.43,31.50,0.50
48250,44.00,0.71,19.50,2.06,32.00,0.71
48500,43.50,0.50,14.75,1.48,32.00,0.00
48750,43.50,0.50,12.33,0.47,31.50,0.50
49000,43.00,1.00,11.67,0.94,31.67,0.47
49250,43.00,1.00,12.25,0.83,31.00,0.00
49500,43.50,0.50,12.50,1.50,31.50,0.50
49750,43.50,0.50,15.75,0.83,32.00,0.00
50000,43.67,0.47,17.25,0.43,32.00,0.00
50250,43.50,0.50,18.00,0.00,32.25,0.43
50500,43.50,0.50,17.25,0.43,32.00,0.00
50750,43.33,0.47,21.00,0.00,31.00,0.71
51000,43.50,0.50,18.50,1.50,31.50,0.87
51250,43.50,0.50,17.25,0.43,31.75,0.43
51500,43.50,0.50,18.00,0.00,31.50,0.50
51750,43.50,0.50,18.00,0.00,31.75,0.43
52000,43.75,0.43,17.75,0.43,32.00,0.00
52250,43.50,0.50,17.50,0.50,31.50,0.50
52500,43.50,0.50,17.50,0.50,31.75,0.43
52750,43.50,0.50,17.50,0.50,31.00,0.00
53000,43.50,0.50,18.00,0.00,31.25,0.43
53250,43.75,0.43,20.00,1.22,31.25,0.43
53500,45.00,0.00,24.25,1.09,30.67,0.47
53750,45.25,0.43,27.67,0.94,30.67,0.47
54000,45.67,0.47,28.25,0.43,32.33,0.47
54250,45.25,0.43,27.75,0.83,31.25,0.83
54500,45.00,0.00,26.00,1.41,30.00,0.00
54750,43.50,1.12,19.50,3.64,30.00,0.00
55000,40.00,1.22,10.75,1.30,28.50,1.12
55250,38.25,0.83,14.25,0.83,27.00,0.00
55500,38.25,0.83,15.25,0.43,27.25,0.43
55750,40.00,1.00,15.00,0.00,29.25,0.83
56000,42.25,0.43,18.75,2.49,30.75,0.43
56250,44.50,0.50,23.67,0.47,30.00,0.00
56500,45.00,0.00,26.33,0.47,30.00,0.00
56750,45.00,0.00,27.00,0.00,30.00,0.00
57000,45.00,0.00,26.50,0.50,30.00,0.00
57250,44.50,0.50,23.00,1.22,30.00,0.00
57500,42.67,0.47,16.67,1.25,30.00,0.00
57750,42.00,0.00,15.00,0.00,30.00,0.00
58000,42.00,0.00,15.00,0.00,30.00,0.00
58250,41.90,0.30,13.00,0.95,29.64,0.48
58500,40.00,2.83,15.33,0.47,29.50,0.50
58750,42.00,0.00,15.75,0.43,29.50,0.50
59000,42.00,0.00,15.00,0.00,30.00,0.00
59250,42.00,0.00,17.25,0.83,30.00,0.00
59500,42.33,0.47,17.50,0.50,30.00,0.00
59750,42.25,0.43,17.67,0.47,31.00,0.00
60000,42.33,0.47,17.75,0.43,31.67,0.47
60250,42.00,0.00,18.25,0.43,32.00,0.00
60500,42.50,0.50,20.75,0.43,31.25,0.43
60750,42.50,0.50,20.67,0.47,31.00,0.00
61000,42.75,0.83,19.00,1.87,31.00,0.00
61250,42.75,0.43,15.75,0.83,31.75,0.43
61500,42.75,0.83,17.25,0.83,32.00,0.00
61750,42.50,0.50,16.67,0.94,32.00,0.00
62000,43.00,1.00,17.67,0.47,31.67,0.47
62250,42.75,0.43,17.50,0.50,32.00,0.00
62500,43.50,0.50,18.00,0.00,31.75,0.43
62750,43.25,0.83,18.00,0.00,31.75,0.43
63000,43.25,0.83,19.75,0.43,31.25,0.43
63250,43.67,0.47,18.50,0.87,32.00,0.00
63500,43.25,0.43,19.50,0.87,32.00,0.00
63750,43.50,0.50,19.00,0.71,32.00,0.00
64000,42.67,0.94,20.67,0.47,32.00,0.00
64250,43.25,0.83,19.00,0.71,31.25,0.43
64500,43.00,0.71,18.50,0.50,30.75,0.43
64750,42.75,0.43,18.00,0.00,31.00,0.00
65000,43.00,1.00,16.25,1.30,31.00,0.00
65250,43.00,0.71,18.00,0.00,31.00,0.00
65500,43.00,0.00,18.00,0.00,31.50,0.50
65750,43.00,0.71,19.25,1.30,32.00,0.00
66000,42.75,0.83,20.00,0.82,32.00,0.00
66250,42.25,0.43,22.75,1.30,31.75,0.43
66500,41.75,0.43,23.50,0.50,32.00,0.00
66750,40.00,0.82,24.00,0.00,33.00,0.00
67000,41.00,0.71,24.00,0.00,34.50,1.50
67250,41.67,0.47,22.67,1.25,34.50,1.50
67500,42.00,0.00,24.00,0.00,33.75,1.30
67750,42.00,0.00,24.00,0.00,33.75,1.30
68000,42.00,0.00,24.00,0.00,33.75,1.30
68250,42.00,0.00,23.75,0.43,33.75,1.30
68500,41.75,0.43,24.00,0.00,33.00,0.00
68750,40.50,1.12,23.00,1.00,33.50,1.50
69000,40.50,0.50,21.50,0.87,33.75,1.30
69250,41.25,0.83,22.00,1.22,34.50,1.50
69500,42.50,0.87,24.00,0.00,33.67,0.94
69750,41.67,0.47,21.00,0.00,35.00,1.41
70000,41.33,0.94,20.50,0.50,35.00,1.41
70250,42.00,0.00,22.25,1.79,33.75,1.30
70500,42.00,0.00,21.00,0.00,36.00,0.00
70750,42.40,0.49,21.00,0.00,35.25,1.30
71000,42.00,0.00,24.00,0.00,32.75,0.43
71250,42.00,0.00,24.00,0.00,32.00,0.00
71500,42.00,0.00,24.00,0.00,31.75,0.83
71750,42.50,0.50,24.00,0.00,31.25,0.43
72000,42.25,0.43,23.00,1.22,32.00,0.71
72250,42.25,0.43,22.75,0.43,32.00,0.00
72500,42.25,0.43,22.50,0.87,32.00,0.00
72750,42.25,0.43,23.00,0.82,31.33,0.94
73000,42.00,0.00,22.75,0.43,32.00,0.00
73250,42.33,0.47,22.75,0.43,32.00,0.00
73500,42.33,0.47,22.67,0.47,32.00,0.00
73750,42.00,0.00,22.50,0.50,32.00,0.00
74000,42.25,0.43,22.25,0.43,32.50,0.50
74250,42.50,0.50,22.25,0.83,32.25,0.43
74500,42.00,0.00,22.25,0.83,31.50,0.87
74750,42.25,0.43,21.50,0.87,31.00,0.71
75000,42.00,0.00,19.50,1.12,30.25,0.43
75250,42.00,0.00,16.50,1.12,30.00,0.00
75500,42.00,0.00,16.75,1.64,30.00,0.00
75750,42.00,0.00,13.00,1.00,30.00,0.00
76000,42.00,0.00,16.00,0.71,30.00,0.00
76250,42.00,0.00,13.00,0.82,30.00,0.00
76500,42.00,0.00,14.67,0.47,30.00,0.00
76750,42.00,0.00,14.00,0.82,30.00,0.00
77000,42.00,0.00,14.25,1.09,30.00,0.00
77250,42.00,0.00,17.00,0.71,29.75,0.43
77500,42.00,0.00,17.50,0.50,29.00,0.71
77750,41.50,0.50,17.25,0.43,28.75,0.43
78000,41.50,0.50,17.50,0.50,28.75,0.43
78250,41.50,0.50,19.50,0.87,29.25,0.43
78500,41.50,0.50,17.50,0.50,29.00,0.71
78750,41.50,0.50,18.00,0.71,28.75,0.43
79000,41.50,0.50,19.25,0.83,28.50,0.50
79250,41.75,0.43,15.75,0.83,28.00,0.71
79500,41.50,0.50,18.00,0.00,28.25,0.43
79750,41.50,0.50,18.00,0.00,28.67,0.47
80000,41.50,0.50,15.67,0.94,28.67,0.47
80250,41.50,0.50,18.50,1.12,28.25,0.43
80500,41.50,0.50,15.50,0.50,28.00,0.00
80750,41.50,0.50,18.25,0.43,28.50,0.50
81000,41.67,0.47,17.25,1.92,28.00,0.82
81250,41.50,0.50,15.00,1.22,27.50,0.50
81500,41.50,0.50,18.00,0.00,28.25,0.43
81750,41.33,0.47,17.00,0.00,28.75,0.43
82000,41.50,0.50,19.33,0.94,29.67,0.47
82250,41.50,0.50,19.00,1.00,30.00,0.00
82500,41.50,0.50,20.75,0.43,30.00,0.00
82750,41.50,0.50,21.00,0.00,30.00,0.00
83000,41.50,0.50,20.00,1.22,30.00,0.00
83250,41.50,0.50,21.00,0.00,30.00,0.00
83500,41.50,0.50,20.50,0.50,30.00,0.00
83750,41.50,0.50,20.67,0.47,30.00,0.00
84000,41.50,0.50,20.75,1.09,29.75,0.43
84250,41.50,0.50,20.25,0.83,29.50,0.50
84500,41.50,0.50,20.75,0.43,29.25,0.43
84750,41.50,0.50,18.00,0.00,28.25,0.43
85000,41.50,0.50,20.25,0.43,28.50,0.50
85250,42.00,0.00,18.00,0.00,28.50,0.50
85500,41.80,0.40,20.33,0.94,29.00,0.00
85750,41.67,0.47,20.75,0.43,29.33,0.47
86000,41.75,0.43,20.50,0.50,29.25,0.43
86250,41.33,0.47,21.00,0.00,29.50,0.50
86500,41.75,0.43,20.25,0.83,29.00,0.71
86750,41.50,0.50,20.75,0.43,28.75,0.43
87000,41.50,0.50,20.75,0.43,28.50,0.50
87250,41.75,0.43,20.00,0.82,28.67,0.47
87500,42.00,0.00,21.00,0.00,30.00,0.00
87750,42.00,0.00,21.00,0.00,30.00,0.00
88000,42.00,0.00,20.50,0.50,30.00,0.00
88250,42.00,0.00,21.00,0.71,30.00,0.00
88500,42.00,0.00,20.75,0.43,30.00,0.00
88750,41.33,0.47,20.67,0.47,29.75,0.43
89000,41.50,0.50,19.00,0.71,29.75,0.43
89250,41.75,0.43,18.25,0.43,29.50,0.87
89500,41.25,0.83,18.50,0.50,28.75,0.43
89750,42.00,0.00,19.50,0.50,29.75,0.43
90000,42.00,0.00,18.33,0.47,30.00,0.00
90250,42.00,0.00,18.25,0.43,30.00,0.00
90500,42.00,0.00,18.25,0.43,30.00,0.00
90750,42.00,0.00,18.25,0.43,30.00,0.00
91000,41.50,0.50,20.00,0.71,30.00,0.00
91250,41.67,0.47,21.00,0.00,29.75,0.43
91500,41.50,0.50,21.00,0.00,30.00,0.00
91750,41.50,0.50,21.00,0.00,29.50,0.50
92000,41.50,0.50,20.50,0.50,29.50,0.50
92250,41.50,0.50,21.00,0.00,29.00,0.71
92500,41.50,0.50,21.00,0.00,28.50,0.50
92750,41.50,0.50,21.00,0.00,28.33,0.47
93000,41.50,0.50,20.25,0.83,27.75,0.43
93250,41.67,0.47,21.00,0.00,28.00,0.00
93500,41.50,0.50,20.50,0.50,28.25,0.43
93750,41.67,0.47,20.75,0.43,28.33,0.47
94000,42.00,0.00,21.00,0.00,29.75,0.43
94250,42.00,0.00,21.00,0.00,30.00,0.00
94500,41.50,0.50,20.00,0.00,30.00,0.00
94750,41.50,0.50,19.75,0.83,30.00,0.00
95000,41.75,0.43,19.25,0.83,30.00,0.00
95250,41.50,0.50,20.00,1.22,29.50,0.50
95500,41.50,0.50,19.25,0.43,29.25,0.43
95750,41.50,0.50,20.33,0.47,29.67,0.47
96000,41.67,0.47,20.25,0.43,29.75,0.43
96250,41.67,0.47,20.50,0.50,30.00,0.00
96500,41.00,1.00,21.50,0.50,30.00,0.00
96750,41.50,0.50,20.75,0.43,29.75,0.43
97000,41.50,0.50,21.25,0.43,29.50,0.50
97250,41.33,0.47,19.33,1.25,28.75,0.83
97500,41.50,0.50,18.25,0.43,29.25,0.43
97750,41.50,0.50,20.25,0.83,29.50,0.50
98000,41.50,0.50,19.50,0.50,30.00,0.00
98250,41.50,0.50,19.25,0.43,30.00,0.00
98500,41.50,0.50,18.25,0.43,29.50,0.50
98750,41.50,0.50,18.00,0.00,29.00,0.00
99000,41.75,0.43,17.75,0.43,29.25,0.43
99250,41.50,0.50,18.00,0.82,29.00,0.00
99500,41.67,0.47,20.75,0.43,29.33,0.47
99750,41.33,0.47,20.33,0.47,30.00,0.00
100000,41.33,0.47,21.00,0.00,30.00,0.00
100250,41.75,0.43,20.50,0.50,29.50,0.50
100500,41.50,0.50,20.00,0.00,29.50,0.50
100750,41.50,0.50,19.75,0.43,30.00,0.00
101000,41.50,0.50,19.25,0.83,30.00,0.00
101250,41.50,0.50,19.00,0.71,30.00,0.00
101500,41.50,0.50,18.33,0.47,30.00,0.00
101750,41.50,0.50,18.75,0.83,30.00,0.00
102000,41.50,0.50,18.33,0.47,29.67,0.47
102250,41.50,0.50,18.00,0.00,29.33,0.47
102500,41.60,0.49,18.20,0.40,29.50,0.50
102750,41.50,0.50,19.25,0.43,30.00,0.00
103000,41.50,0.50,18.25,0.43,30.00,0.00
103250,41.33,0.47,18.67,0.47,30.00,0.00
103500,41.75,0.43,18.25,0.43,30.00,0.00
103750,42.00,0.00,18.33,0.47,29.75,0.43
104000,42.00,0.00,16.75,1.09,30.00,0.00
104250,42.00,0.00,16.50,0.87,29.75,0.43
104500,42.00,0.00,17.50,0.87,29.75,0.43
104750,42.00,0.00,18.50,0.87,29.67,0.47
105000,41.50,0.50,18.50,1.50,30.00,0.00
105250,42.00,0.00,21.00,0.00,30.00,0.00
105500,42.00,0.00,22.75,1.09,29.50,0.50
105750,42.00,0.00,21.25,0.83,29.25,0.43
106000,42.00,0.00,12.50,2.29,27.00,0.00
106250,41.50,0.50,13.25,1.30,27.00,0.00
106500,41.33,0.47,15.00,0.00,26.75,0.43
106750,41.50,0.50,12.75,1.48,26.75,0.43
107000,41.50,0.50,12.75,0.43,27.50,0.50
107250,41.67,0.47,14.67,0.47,28.50,0.50
107500,42.00,0.00,16.80,0.98,27.67,0.75
107750,42.00,0.00,14.75,1.79,27.25,0.43
108000,41.75,0.43,16.25,0.83,26.50,0.50
108250,41.50,0.50,15.33,0.47,27.00,0.00
108500,41.50,0.50,15.75,0.83,26.75,0.43
108750,41.33,0.94,17.25,0.83,26.33,0.47
109000,41.25,0.43,16.50,0.87,26.50,0.50
109250,41.25,0.83,16.00,0.71,26.25,0.83
109500,41.00,0.71,13.00,0.00,26.50,0.50
109750,41.33,0.47,13.67,0.47,27.00,0.00
110000,41.50,0.50,13.50,0.87,27.00,0.00
110250,41.50,0.50,15.50,2.06,27.00,0.00
110500,41.50,0.50,17.00,0.71,27.00,0.00
110750,41.50,0.50,16.25,0.83,26.75,0.43
111000,41.50,0.50,17.00,0.71,26.50,0.50
111250,41.50,0.50,17.50,0.50,26.75,0.43
111500,41.25,0.83,17.75,0.43,26.75,0.43
111750,40.75,0.83,17.00,0.00,26.67,0.47
112000,40.50,0.50,16.75,0.43,26.50,0.50
112250,41.67,0.47,16.75,0.83,27.00,0.00
112500,40.67,0.94,16.67,0.47,27.00,0.00
112750,40.50,0.50,17.75,0.43,26.50,0.50
113000,41.00,0.71,17.75,0.43,26.50,0.50
113250,41.00,0.71,18.00,0.00,26.50,0.50
113500,41.50,0.50,18.00,0.00,26.75,0.43
113750,41.50,0.50,17.00,1.22,26.50,0.50
114000,41.50,0.50,14.50,0.87,26.50,0.50
114250,41.50,0.50,14.50,0.50,26.50,0.50
114500,41.50,0.50,15.00,0.00,26.75,0.43
114750,41.25,0.83,15.00,0.00,26.50,0.50
115000,41.50,0.50,15.25,0.43,27.00,0.00
115250,41.25,0.83,15.25,0.43,27.25,0.43
115500,41.50,0.50,15.50,0.50,27.00,0.00
115750,41.50,0.50,16.00,0.71,26.50,0.50
116000,41.50,0.50,15.00,1.00,26.75,0.43
116250,41.00,1.00,13.00,0.00,27.00,0.00
116500,41.33,0.94,13.75,0.43,27.00,0.00
116750,41.50,0.50,14.00,0.71,27.00,0.00
117000,41.25,0.83,15.00,0.00,27.00,0.00
117250,41.00,1.00,16.00,1.22,27.00,0.00
117500,41.50,0.50,18.50,0.50,26.75,0.43
117750,40.75,0.83,19.00,0.71,26.00,1.00
118000,40.33,0.47,17.67,0.47,26.25,0.83
118250,40.00,1.00,16.00,2.35,27.00,0.00
118500,39.25,1.09,20.75,0.43,29.25,0.83
118750,42.50,0.87,21.50,0.50,30.50,0.50
119000,42.50,0.50,21.00,0.00,30.00,0.00
119250,42.25,0.43,20.75,0.43,30.00,0.00
119500,40.50,1.12,23.50,0.87,29.50,0.50
119750,41.50,0.87,24.00,0.00,30.00,0.00
