# Task: bending1
# Frequency (Hz): 20
# Clock (millisecond): 250
# Duration (seconds): 120
# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
13000,44.67,0.47,24.00,0.00,34.00,1.41
13250,44.50,0.50,24.00,0.00,36.00,0.00
13500,44.33,0.47,23.67,0.47,36.00,0.00
13750,44.50,0.50,24.00,0.00,35.25,1.30
14000,44.50,0.50,23.75,0.43,36.00,0.00
14250,44.50,0.50,24.00,0.00,36.00,0.00
14500,44.00,0.71,23.00,1.22,36.50,0.50
14750,44.25,0.43,22.00,1.00,36.50,0.50
15000,44.50,0.50,23.00,1.22,36.25,0.43
15250,44.50,0.50,24.00,0.00,37.00,1.22
15500,44.50,0.50,24.00,0.00,37.25,0.83
15750,44.50,0.50,24.00,0.00,36.75,0.83
16000,44.50,0.50,21.75,1.30,36.75,0.83
16250,44.50,0.50,23.00,1.22,37.25,1.30
16500,44.75,0.43,25.00,0.00,36.67,0.94
16750,45.00,0.00,24.00,0.00,36.67,0.94
17000,45.00,0.00,24.00,0.00,37.00,1.00
17250,44.67,0.47,22.25,1.09,37.33,0.94
17500,44.50,0.50,20.75,0.43,37.00,1.00
17750,44.33,0.47,21.00,0.00,37.00,1.00
18000,44.50,0.50,20.75,0.43,36.50,0.50
18250,44.50,0.50,21.00,0.00,36.50,0.50
18500,44.50,0.50,21.75,0.83,36.75,0.83
18750,44.50,0.50,22.75,1.64,36.75,1.30
19000,44.50,0.50,21.75,0.43,36.50,0.50
19250,44.50,0.50,21.00,0.00,36.00,0.00
19500,44.50,0.50,20.75,1.09,36.00,0.00
19750,44.00,1.00,23.00,0.71,36.00,0.00
20000,42.75,0.83,24.00,0.00,36.00,0.00
20250,41.50,0.50,23.00,1.00,36.00,0.00
20500,42.00,0.00,24.00,0.00,36.00,0.00
20750,42.00,0.00,23.75,0.43,36.00,0.00
21000,42.00,0.00,24.00,0.00,36.50,0.50
21250,42.25,0.43,24.25,0.43,36.50,0.50
21500,42.33,0.47,24.00,0.00,36.67,0.47
21750,42.33,0.47,24.00,0.00,36.67,0.47
22000,42.00,0.00,23.25,1.30,37.00,1.00
22250,42.33,0.47,23.33,0.94,36.50,0.50
22500,42.00,0.00,23.33,0.47,36.50,0.50
22750,42.00,0.00,23.00,1.22,36.50,0.50
23000,42.25,0.43,22.50,0.50,36.25,0.43
23250,42.00,0.00,23.25,0.43,36.50,0.50
23500,42.00,0.00,23.50,0.50,36.00,0.00
23750,42.00,0.00,24.00,0.00,36.25,0.43
24000,42.00,0.00,24.00,0.00,36.25,0.43
24250,42.00,0.00,24.00,0.00,36.50,0.50
24500,42.00,0.00,24.00,0.00,36.50,0.50
24750,42.00,0.00,24.00,0.00,36.25,0.43
25000,42.00,0.00,24.67,0.94,36.33,0.47
25250,42.00,0.00,24.50,0.87,36.50,0.50
25500,42.00,0.00,24.25,0.43,36.50,0.50
25750,42.00,0.00,24.00,0.00,36.25,0.43
26000,42.00,0.00,24.00,0.00,36.33,0.47
26250,42.00,0.00,24.00,0.00,36.00,0.00
26500,43.33,0.94,24.00,0.00,36.00,0.00
26750,43.67,0.47,24.00,0.00,36.00,0.00
27000,44.25,0.43,24.00,0.00,36.00,0.00
27250,44.50,0.50,24.00,0.00,36.00,0.00
27500,45.00,0.00,22.50,0.50,36.00,0.00
27750,43.75,1.09,22.50,0.50,36.00,0.00
28000,43.00,0.71,20.00,0.71,36.00,0.00
28250,40.50,1.12,20.67,0.47,35.67,0.47
28500,38.75,0.43,23.40,0.49,33.00,0.00
28750,41.50,1.50,22.00,0.82,35.00,1.41
29000,43.50,0.50,22.25,0.43,36.50,0.50
29250,44.33,0.47,21.25,0.43,36.67,0.47
29500,44.75,0.43,22.25,0.83,36.00,0.00
29750,42.50,0.50,19.25,0.83,36.25,0.43
30000,43.67,0.47,21.33,0.47,36.75,0.83
30250,45.00,0.00,22.00,1.41,37.75,1.30
30500,45.33,0.47,24.00,0.00,38.00,1.00
30750,45.75,0.43,26.00,0.71,37.50,1.50
31000,45.25,0.43,26.50,0.50,37.50,1.50
31250,45.00,0.00,25.33,1.25,37.33,1.25
31500,45.50,0.50,24.25,0.43,37.50,1.50
31750,45.00,0.00,24.75,0.83,37.00,1.00
32000,45.00,0.00,23.50,0.50,36.50,0.50
32250,44.83,0.37,18.33,1.25,36.50,0.50
32500,43.50,1.12,19.25,1.30,36.50,0.50
32750,42.25,0.43,20.33,0.47,36.00,0.00
33000,42.00,0.00,19.75,0.83,36.00,0.00
33250,43.25,0.43,20.50,0.87,36.00,0.00
33500,45.00,0.00,19.50,1.12,36.00,0.00
33750,45.00,0.00,21.25,1.09,37.00,0.82
34000,45.00,0.00,24.00,0.00,37.25,1.30
34250,45.75,0.43,27.00,0.71,37.50,1.12
34500,46.50,0.50,27.67,0.94,37.33,1.25
34750,46.50,0.50,29.00,0.71,37.50,1.50
35000,45.50,0.50,28.50,0.87,37.50,1.12
35250,45.50,0.50,29.00,0.71,37.00,1.00
35500,45.50,0.50,28.25,0.43,37.25,1.30
35750,45.50,0.50,27.67,0.47,37.33,1.25
36000,45.00,0.00,28.00,0.00,37.50,1.50
36250,45.25,0.43,27.25,0.43,37.75,1.30
36500,45.25,0.43,26.50,0.87,38.00,1.00
36750,45.00,0.00,25.67,0.47,38.00,0.82
37000,45.33,0.47,26.33,0.47,38.00,1.00
37250,45.25,0.43,25.75,0.83,38.00,1.00
37500,45.00,0.00,24.00,0.00,38.25,0.83
37750,45.00,0.00,24.67,0.47,38.33,0.47
38000,45.00,0.00,24.25,0.43,38.50,0.50
38250,45.00,0.00,24.00,0.00,38.50,0.50
38500,45.00,0.00,24.00,0.00,38.50,0.50
38750,45.00,0.00,24.00,0.00,38.50,0.50
39000,45.00,0.00,24.00,0.00,38.33,0.47
39250,45.00,0.00,24.00,0.00,38.25,0.83
39500,44.75,0.43,21.75,1.48,37.75,1.09
39750,42.75,0.83,21.00,0.82,36.33,0.47
40000,41.67,0.47,24.00,0.00,36.00,0.00
40250,40.50,0.50,22.50,1.12,33.00,0.00
40500,40.50,0.50,21.00,0.00,32.50,0.50
40750,41.00,0.82,20.33,0.47,32.50,0.50
41000,42.00,0.00,21.00,0.00,33.50,1.50
41250,44.00,1.22,21.75,0.83,35.25,1.30
41500,45.00,0.00,24.00,0.00,36.00,0.00
41750,45.50,0.50,22.25,1.30,36.50,0.50
42000,45.25,0.43,22.00,1.22,36.75,0.83
42250,45.00,0.00,24.00,0.00,37.25,1.30
42500,45.25,0.43,25.50,1.12,37.75,1.30
42750,45.50,0.50,23.50,0.50,37.75,1.30
43000,46.50,0.50,24.33,0.47,37.67,0.94
43250,46.00,0.71,24.00,0.00,38.00,1.00
43500,45.67,0.47,24.25,0.43,38.33,0.94
43750,45.40,0.49,23.75,0.43,37.80,0.98
44000,45.67,0.47,25.00,0.71,38.33,0.94
44250,45.00,0.00,23.00,0.82,37.00,1.00
44500,45.00,0.00,18.50,2.29,36.50,0.50
44750,43.50,1.12,16.50,2.06,36.50,0.50
45000,42.00,0.00,21.00,0.00,36.00,0.00
45250,41.25,0.83,23.25,0.83,36.00,0.00
45500,41.50,0.50,23.33,0.94,36.00,0.00
45750,44.50,0.50,18.25,0.43,36.00,0.00
46000,45.00,0.00,20.25,0.83,36.00,0.00
46250,45.00,0.00,22.25,1.09,36.75,0.83
46500,45.25,0.43,24.00,0.00,36.67,0.94
46750,46.33,0.94,24.00,0.00,37.33,0.94
47000,45.25,0.43,23.25,0.83,36.50,0.50
47250,45.00,0.00,21.00,0.00,36.25,0.43
47500,44.00,1.22,18.00,0.00,36.00,0.00
47750,41.75,1.09,19.25,1.30,35.25,1.30
48000,38.25,1.48,22.50,1.12,35.25,1.30
48250,36.50,0.50,23.75,0.43,36.50,0.50
48500,40.75,1.30,23.00,0.71,36.00,0.00
48750,44.25,0.83,21.75,0.83,36.00,0.00
49000,45.50,0.50,24.00,0.00,36.00,0.00
49250,46.50,0.50,24.00,0.00,36.00,0.00
49500,46.25,0.83,24.00,0.00,36.00,0.00
49750,45.50,0.50,22.25,1.30,36.00,0.00
50000,45.25,0.43,20.25,0.43,35.25,1.30
50250,44.00,0.71,19.00,1.00,35.25,1.30
50500,43.67,0.47,18.75,0.43,35.00,1.41
50750,43.25,0.83,18.00,0.00,34.50,1.50
51000,44.00,0.71,17.75,0.43,33.00,0.00
51250,44.67,0.47,17.67,0.47,34.25,1.30
51500,45.00,0.00,19.25,1.30,36.75,1.30
51750,45.25,0.43,26.00,1.58,37.75,1.30
52000,46.00,0.00,29.25,0.43,37.75,1.30
52250,46.50,0.50,28.50,0.50,37.75,1.30
52500,45.50,0.50,28.50,0.50,37.75,1.30
52750,45.50,0.50,27.00,0.71,38.00,1.00
53000,45.00,0.00,26.33,0.94,37.67,0.94
53250,45.00,0.00,26.00,0.71,38.00,1.00
53500,45.00,0.00,26.50,0.50,38.33,0.94
53750,45.00,0.00,25.67,0.47,38.00,1.00
54000,45.00,0.00,25.50,0.50,38.25,0.83
54250,45.25,0.43,26.25,0.43,38.00,1.00
54500,45.00,0.00,26.50,0.50,38.00,1.00
54750,45.00,0.00,26.25,0.83,38.00,1.00
55000,45.00,0.00,25.00,0.71,38.25,0.83
55250,45.25,0.43,24.00,0.00,37.75,1.30
55500,45.00,0.00,22.25,0.83,36.75,0.83
55750,45.00,0.00,19.25,1.09,36.00,0.00
56000,44.25,0.83,19.67,0.47,35.00,1.41
56250,43.50,0.50,20.50,0.50,34.50,1.50
56500,42.75,0.83,21.00,0.00,35.00,1.22
56750,42.67,0.47,20.00,1.00,33.00,0.00
57000,43.25,0.43,20.00,0.71,33.75,1.30
57250,43.50,0.50,19.75,0.43,33.75,1.30
57500,44.75,0.43,19.75,0.43,34.25,1.30
57750,45.00,0.00,21.00,0.00,34.75,1.79
58000,45.00,0.00,23.33,0.47,36.00,0.00
58250,45.50,0.50,24.00,0.00,36.00,0.00
58500,45.75,0.43,24.00,0.00,36.00,0.00
58750,45.50,0.50,24.00,0.00,36.00,0.00
59000,45.25,0.43,23.25,0.83,36.00,0.00
59250,45.00,0.00,20.75,1.09,36.00,0.00
59500,44.25,0.83,18.00,0.00,36.00,0.00
59750,43.25,0.83,18.00,0.00,35.25,1.30
60000,43.33,0.94,18.00,0.00,35.67,0.47
60250,44.20,0.75,19.75,0.83,35.40,1.20
60500,45.00,0.00,21.75,0.83,35.00,1.41
60750,45.00,0.00,23.33,0.47,36.00,0.00
61000,45.00,0.00,24.00,0.00,36.00,0.00
61250,45.50,0.50,24.00,0.00,36.25,0.43
61500,46.25,0.43,24.00,0.00,36.25,0.43
61750,45.50,0.50,24.00,0.00,36.00,0.00
62000,45.00,0.00,21.25,0.43,36.00,0.00
62250,44.75,0.43,18.75,1.30,34.50,1.50
62500,44.00,0.71,18.50,0.50,35.00,1.22
62750,43.50,0.50,21.00,0.00,34.50,1.50
63000,44.25,0.43,21.00,0.00,35.25,1.30
63250,45.00,0.00,21.00,0.00,33.75,1.30
63500,45.00,0.00,22.75,1.09,36.00,0.00
63750,45.25,0.43,24.00,0.00,36.00,0.00
64000,45.50,0.50,24.00,0.00,36.00,0.00
64250,45.50,0.50,24.00,0.00,36.00,0.00
64500,45.50,0.50,24.00,0.00,36.00,0.00
64750,45.00,0.00,21.75,0.83,33.75,1.30
65000,44.75,0.43,20.00,0.00,34.50,1.50
65250,43.75,0.83,20.25,0.43,34.00,1.00
65500,43.50,0.50,19.25,0.43,33.00,0.00
65750,43.75,0.43,20.25,0.83,33.00,0.00
66000,45.00,0.00,21.25,0.43,33.00,0.00
66250,45.00,0.00,24.00,0.00,35.25,1.30
66500,45.67,0.47,24.25,0.43,36.33,0.47
66750,46.50,0.50,26.67,0.47,36.33,0.47
67000,46.75,0.43,27.50,0.50,37.00,1.00
67250,46.67,0.47,27.00,0.00,36.33,0.47
67500,46.00,0.71,24.50,0.50,36.00,0.00
67750,45.00,0.00,24.00,0.00,35.25,1.30
68000,44.50,0.87,21.75,0.83,33.00,0.00
68250,42.75,0.83,21.00,0.00,33.00,0.00
68500,42.75,0.43,21.00,0.00,33.75,1.30
68750,44.50,0.50,22.00,0.71,33.75,1.30
69000,45.00,0.00,24.00,0.00,35.25,1.30
69250,46.00,0.00,25.75,1.30,36.50,0.50
69500,47.00,0.00,27.00,0.00,36.50,0.50
69750,46.50,0.50,26.33,0.47,36.00,0.00
70000,46.00,0.71,24.00,0.00,35.25,1.30
70250,45.00,0.00,22.00,2.12,36.00,0.00
70500,43.00,1.41,16.50,2.96,33.00,0.00
70750,41.75,0.43,15.25,1.48,30.25,0.43
71000,41.25,0.43,19.00,1.22,30.00,0.00
71250,41.75,0.43,22.75,1.30,29.00,0.71
71500,42.50,0.87,24.00,0.00,29.00,0.00
71750,44.00,0.00,24.67,0.47,30.00,0.00
72000,45.00,0.00,26.25,0.43,30.00,0.00
72250,45.00,0.00,26.50,0.50,31.00,0.71
72500,45.50,0.50,25.75,0.43,32.00,0.00
72750,45.00,0.00,26.25,0.43,32.00,0.00
73000,45.00,0.00,25.00,0.71,32.00,0.00
73250,44.00,1.22,22.67,1.25,32.00,0.00
73500,42.25,0.43,20.00,1.00,33.00,0.00
73750,42.00,0.00,18.25,0.43,32.00,0.00
74000,42.25,0.43,17.50,0.87,32.00,0.00
74250,43.67,0.47,18.00,1.58,30.67,0.47
74500,44.75,0.43,21.50,0.87,31.00,0.71
74750,45.00,0.00,24.00,0.00,31.00,0.00
75000,45.50,0.50,25.75,0.43,30.75,0.43
75250,45.25,0.43,27.00,0.00,30.00,0.00
75500,45.00,0.00,25.50,1.12,30.00,0.00
75750,44.25,0.83,18.75,4.44,30.00,0.00
76000,42.00,0.71,11.67,1.25,30.00,0.00
76250,41.75,0.43,12.00,1.41,30.00,0.00
76500,42.00,0.00,6.50,2.96,30.00,0.00
76750,42.33,0.47,16.25,3.27,30.00,0.00
77000,44.25,0.83,23.50,0.50,30.00,0.00
77250,45.00,0.00,24.00,0.00,31.50,0.87
77500,45.00,0.00,24.25,0.43,32.00,0.00
77750,45.00,0.00,24.25,0.43,30.75,0.83
78000,43.75,1.09,23.25,0.83,30.00,0.00
78250,41.75,0.43,19.25,1.09,30.50,0.50
78500,41.75,0.43,19.50,1.12,30.75,0.83
78750,42.00,0.00,20.50,0.87,32.00,0.71
79000,43.50,0.50,22.33,0.94,32.67,0.47
79250,45.00,0.00,24.00,0.00,33.00,0.00
79500,45.00,0.00,24.50,0.87,33.00,0.00
79750,45.25,0.43,26.75,0.43,34.50,1.50
80000,45.00,0.00,25.25,0.83,33.75,1.30
80250,44.75,0.43,25.00,0.71,32.75,0.43
80500,43.00,1.22,24.00,0.00,30.00,0.00
80750,42.00,0.00,22.50,1.12,30.50,0.50
81000,42.00,0.00,21.00,0.00,30.00,0.00
81250,43.00,1.00,21.25,0.43,31.25,0.43
81500,45.00,0.00,23.75,0.43,33.00,0.00
81750,45.00,0.00,25.00,0.71,33.00,0.00
82000,45.33,0.47,26.00,0.82,33.00,0.00
82250,45.50,0.50,26.75,0.43,33.00,0.00
82500,45.50,0.50,26.00,0.71,33.00,0.00
82750,45.00,0.00,24.25,0.43,32.75,0.43
83000,43.50,1.12,23.75,0.43,31.50,0.50
83250,41.25,1.48,21.00,0.00,30.25,0.43
83500,39.00,0.71,23.33,0.94,30.67,0.47
83750,41.00,1.00,20.75,0.43,30.75,0.43
84000,43.50,1.12,21.00,0.00,32.33,0.94
84250,45.00,0.00,24.00,0.00,33.00,0.00
84500,45.00,0.00,24.00,0.00,33.00,0.00
84750,44.00,1.22,24.00,0.00,32.25,0.83
85000,42.67,0.94,20.00,1.22,31.00,0.00
85250,37.50,1.50,23.50,0.87,31.00,0.71
85500,35.00,1.41,25.33,0.94,32.75,0.43
85750,38.33,1.70,24.00,0.00,32.50,0.50
86000,43.00,1.00,23.50,0.50,33.75,1.30
86250,45.00,0.00,23.50,1.80,37.25,1.30
86500,46.25,0.43,26.25,1.30,38.00,1.00
86750,46.50,0.50,24.75,0.83,38.00,1.00
87000,46.50,0.50,26.67,0.47,37.67,0.94
87250,46.50,0.50,25.67,0.94,37.67,0.94
87500,46.25,0.83,24.00,0.00,38.25,0.83
87750,45.33,0.47,25.25,1.09,38.00,0.82
88000,45.33,0.47,24.00,0.00,37.75,1.30
88250,45.00,0.00,24.00,0.00,37.50,1.50
88500,45.00,0.00,24.00,0.00,38.00,1.00
88750,45.00,0.00,24.00,0.00,37.75,1.30
89000,45.00,0.00,23.50,0.50,38.25,0.83
89250,45.00,0.00,24.25,0.43,38.00,1.00
89500,45.00,0.00,24.00,0.00,37.75,1.30
89750,45.00,0.00,23.25,0.83,36.50,0.87
90000,44.25,0.83,24.00,0.00,36.00,0.00
90250,43.25,0.83,22.25,0.43,36.00,0.00
90500,42.75,0.83,23.00,0.00,36.00,0.00
90750,44.50,0.50,21.75,0.83,36.00,0.00
91000,45.00,0.00,25.00,1.87,36.75,0.83
91250,45.67,0.94,28.00,1.00,37.67,1.25
91500,47.33,0.47,26.67,0.47,36.50,0.50
91750,47.40,0.49,26.40,0.80,37.00,1.00
92000,46.50,0.50,24.75,0.83,37.50,1.50
92250,45.50,0.50,23.75,0.43,37.50,1.50
92500,45.00,0.00,21.25,0.43,37.25,1.30
92750,45.00,0.00,19.50,0.50,37.00,1.00
93000,45.00,0.00,18.00,0.00,36.50,0.50
93250,44.33,0.47,17.33,0.47,36.75,0.83
93500,44.50,0.50,18.00,0.00,36.50,0.50
93750,44.50,0.50,15.25,2.05,36.00,0.00
94000,44.00,0.00,16.75,1.30,36.50,0.50
94250,44.50,0.50,17.25,1.92,36.75,0.83
94500,44.75,0.43,21.00,0.00,37.00,1.00
94750,45.00,0.00,22.00,1.22,37.00,1.00
95000,45.00,0.00,24.00,0.00,37.25,1.30
95250,45.00,0.00,24.00,0.00,37.00,1.00
95500,45.00,0.00,23.00,1.22,37.00,1.00
95750,45.00,0.00,20.75,0.43,36.75,0.83
96000,44.25,0.83,19.00,0.00,36.50,0.50
96250,43.67,0.47,20.33,0.47,36.33,0.47
96500,43.50,0.50,19.00,0.00,36.67,0.47
96750,43.17,0.69,18.20,0.40,36.20,0.40
97000,43.25,0.43,18.00,0.00,36.50,0.50
97250,43.67,0.47,18.00,0.00,36.33,0.47
97500,43.25,0.83,19.75,0.43,36.25,0.43
97750,43.33,0.47,20.00,0.00,36.50,0.50
98000,43.50,0.50,21.00,0.00,36.50,0.50
98250,43.50,0.50,20.50,0.50,36.00,0.00
98500,43.50,0.50,19.50,0.50,36.50,0.50
98750,43.50,0.50,20.00,0.00,36.50,0.50
99000,43.50,0.50,20.25,0.43,36.25,0.43
99250,43.25,0.83,18.75,0.43,36.25,0.43
99500,43.00,1.00,18.33,0.47,36.33,0.47
99750,43.00,1.00,18.50,0.50,36.00,0.00
100000,42.75,0.83,20.00,0.00,36.25,0.43
100250,43.50,0.50,19.50,0.50,36.00,0.00
100500,43.00,1.00,20.00,0.00,36.00,0.00
100750,42.75,0.43,19.00,0.71,36.00,0.00
101000,42.67,0.47,20.25,0.83,36.00,0.00
101250,42.50,0.50,20.75,0.43,36.25,0.43
101500,42.67,0.94,20.00,0.00,36.00,0.00
101750,42.50,0.50,19.50,0.50,36.00,0.00
102000,42.75,0.43,18.25,0.43,36.00,0.00
102250,42.75,0.43,19.25,0.43,36.00,0.00
102500,42.75,0.43,19.25,0.43,36.00,0.00
102750,42.50,0.50,19.25,0.43,36.00,0.00
103000,42.75,0.43,18.75,0.43,35.50,0.87
103250,42.50,0.50,18.00,0.00,36.00,0.00
103500,42.50,0.50,20.00,0.71,36.00,0.00
103750,42.50,0.50,20.25,0.43,36.00,0.00
104000,42.50,0.50,18.50,0.87,36.00,0.00
104250,42.50,0.50,18.00,0.00,36.00,0.00
104500,42.50,0.50,17.75,0.43,36.00,0.00
104750,42.50,0.50,18.33,0.47,36.00,0.00
105000,42.50,0.50,18.00,0.00,36.00,0.00
105250,42.50,0.50,18.50,0.50,36.00,0.00
105500,43.00,0.00,18.25,0.43,36.00,0.00
105750,42.67,0.47,19.25,0.83,36.00,0.00
106000,42.50,0.50,21.00,0.00,36.00,0.00
106250,42.33,0.47,19.33,1.25,36.00,0.00
106500,42.50,0.50,18.00,0.00,36.00,0.00
106750,42.50,0.50,17.75,0.43,36.00,0.00
107000,42.50,0.50,18.00,0.00,36.00,0.00
107250,42.50,0.50,18.00,0.00,36.00,0.00
107500,42.50,0.50,18.00,0.00,36.00,0.00
107750,42.75,0.43,18.25,0.43,36.00,0.00
108000,43.25,0.83,17.00,0.00,36.00,0.00
108250,43.50,0.50,18.00,0.00,36.00,0.00
108500,43.50,0.50,18.33,0.47,36.00,0.00
108750,43.50,0.50,18.00,0.00,36.00,0.00
109000,43.67,0.47,18.00,0.00,36.00,0.00
109250,43.50,0.50,17.50,0.50,36.00,0.00
109500,43.33,0.47,18.00,0.00,36.00,0.00
109750,43.50,0.50,18.00,0.00,36.25,0.43
110000,43.50,0.50,18.00,0.00,36.00,0.00
110250,43.50,0.50,18.00,0.00,36.00,0.00
110500,43.50,0.50,17.75,0.43,36.33,0.47
110750,43.50,0.50,18.00,0.00,36.00,0.00
111000,43.50,0.50,18.25,0.43,36.00,0.00
111250,43.50,0.50,18.00,0.00,36.00,0.00
111500,43.50,0.50,17.67,0.47,36.00,0.00
111750,43.50,0.50,18.00,0.00,36.00,0.00
112000,43.67,0.47,18.00,0.00,36.00,0.00
112250,43.50,0.50,18.00,0.00,36.00,0.00
112500,43.33,0.47,18.00,0.00,36.00,0.00
112750,43.50,0.50,18.00,0.00,36.00,0.00
113000,43.50,0.50,19.00,0.71,36.50,0.50
113250,43.50,0.50,19.00,0.00,36.25,0.43
113500,43.50,0.50,18.75,0.43,36.00,0.00
113750,43.25,0.83,18.00,0.00,36.00,0.00
114000,43.25,0.83,18.50,0.50,36.00,0.00
114250,43.50,0.50,18.50,0.50,36.00,0.00
114500,43.25,0.83,19.50,0.50,35.50,0.87
114750,43.00,0.71,19.75,0.43,36.00,0.00
115000,42.67,0.47,18.25,0.43,36.00,0.00
115250,43.00,0.00,20.25,0.43,36.00,0.00
115500,43.00,0.71,20.25,0.43,36.25,0.43
115750,43.50,0.50,19.33,0.47,36.00,0.00
116000,43.25,0.83,18.50,0.50,36.00,0.00
116250,43.00,0.00,18.00,0.00,36.00,0.00
116500,43.00,1.00,18.25,0.43,36.00,0.00
116750,43.00,0.71,19.00,0.00,36.00,0.00
117000,43.00,0.71,19.50,0.50,36.00,0.00
117250,43.00,0.71,18.25,0.43,36.00,0.00
117500,43.50,0.50,19.50,0.50,36.00,0.00
117750,43.50,0.50,19.75,0.43,36.00,0.00
118000,43.00,0.82,18.33,0.47,36.25,0.43
118250,43.25,0.83,18.75,0.43,36.00,0.00
118500,42.75,0.83,18.00,0.00,36.25,0.43
118750,42.50,0.50,20.00,0.82,36.00,0.00
119000,42.67,0.47,21.00,0.00,36.33,0.47
119250,44.33,0.94,21.00,0.00,36.33,0.47
119500,45.25,0.43,26.75,1.79,36.00,0.00
119750,47.25,0.83,29.75,0.43,35.25,1.30
