# Task: bending1
# Frequency (Hz): 20
# Clock (millisecond): 250
# Duration (seconds): 120
# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
14500,41.50,0.50,12.25,0.43,33.00,0.00
14750,41.67,0.47,13.00,1.00,33.00,0.00
15000,41.50,0.50,12.50,0.87,33.00,0.00
15250,41.50,0.50,14.50,0.50,32.75,0.43
15500,41.33,0.47,14.67,2.49,33.75,1.30
15750,41.50,0.50,17.50,1.50,33.00,0.00
16000,41.50,0.50,16.50,1.12,33.75,1.30
16250,41.75,0.43,15.25,1.09,33.00,0.00
16500,42.00,0.00,15.75,0.83,33.00,0.00
16750,41.75,0.43,15.75,0.43,33.00,0.00
17000,42.00,0.00,15.00,0.00,33.00,0.00
17250,41.75,0.43,15.33,0.47,33.00,0.00
17500,42.00,0.00,4.00,0.00,33.00,0.00
17750,41.75,0.43,9.50,1.80,33.00,0.00
18000,42.00,0.00,10.67,0.47,33.00,0.00
18250,41.50,0.50,13.00,1.00,33.75,1.30
18500,41.50,0.50,9.00,2.16,33.00,0.00
18750,41.75,0.43,13.50,0.87,33.00,0.00
19000,42.00,0.00,13.50,7.23,33.00,0.00
19250,41.75,0.43,10.00,3.08,33.00,0.00
19500,41.67,0.47,16.33,2.62,33.75,1.30
19750,42.00,0.00,13.50,0.87,33.00,0.00
20000,41.75,0.43,13.00,0.71,33.00,0.00
20250,42.00,0.00,9.25,2.68,33.00,0.00
20500,42.00,0.00,13.75,2.17,33.00,0.00
20750,42.00,0.00,18.00,1.22,33.75,1.30
21000,42.00,0.00,18.25,0.43,35.25,1.30
21250,42.00,0.00,18.00,0.00,36.00,0.00
21500,42.00,0.00,17.00,0.82,36.00,0.00
21750,42.00,0.00,16.00,0.71,33.75,1.30
22000,42.00,0.00,16.50,1.12,35.00,1.41
22250,42.00,0.00,15.75,0.83,33.75,1.30
22500,42.00,0.00,18.00,0.00,33.75,1.30
22750,42.00,0.00,18.00,0.00,34.75,1.09
23000,42.00,0.00,18.00,0.00,35.00,1.22
23250,42.00,0.00,18.00,0.00,34.50,1.50
23500,42.00,0.00,18.00,0.00,33.67,0.94
23750,42.00,0.00,19.50,0.50,35.25,1.30
24000,42.00,0.00,18.00,0.00,35.75,0.43
24250,42.00,0.00,18.00,0.00,35.00,1.41
24500,42.00,0.00,18.00,0.00,35.00,1.41
24750,42.00,0.00,18.00,0.00,35.25,1.30
25000,42.00,0.00,18.00,0.00,36.00,0.00
25250,42.00,0.00,18.75,0.83,35.25,1.30
25500,42.00,0.00,20.25,0.43,35.00,1.22
25750,42.00,0.00,20.25,0.43,34.25,1.30
26000,42.00,0.00,19.50,0.50,35.75,0.43
26250,42.00,0.00,18.75,0.43,35.00,1.22
26500,42.00,0.00,18.00,0.00,35.00,1.41
26750,42.00,0.00,18.00,0.00,34.00,1.41
27000,42.00,0.00,18.00,0.00,35.25,1.30
27250,42.00,0.00,18.00,0.00,35.25,1.30
27500,42.00,0.00,18.00,0.00,35.25,1.30
27750,42.00,0.00,17.75,0.43,36.00,0.00
28000,42.33,0.47,17.50,0.50,35.00,1.41
28250,42.00,0.00,17.67,0.47,36.00,0.00
28500,42.00,0.00,18.00,0.00,35.25,1.30
28750,42.00,0.00,18.00,0.00,34.50,1.50
29000,42.00,0.00,19.00,0.71,33.75,1.30
29250,42.00,0.00,20.00,0.00,33.75,1.30
29500,42.00,0.00,20.00,0.71,35.00,1.22
29750,42.00,0.00,19.00,0.00,33.67,0.94
30000,42.00,0.00,20.40,0.80,35.40,1.20
30250,42.00,0.00,21.00,0.00,36.00,0.00
30500,42.00,0.00,20.60,0.49,35.40,1.20
30750,42.00,0.00,19.33,0.47,34.00,1.41
31000,42.00,0.00,19.50,0.50,35.75,0.43
31250,42.00,0.00,19.75,0.43,35.00,1.41
31500,42.00,0.00,19.50,0.50,34.50,1.50
31750,42.00,0.00,20.50,0.50,33.75,1.30
32000,42.00,0.00,20.67,0.47,34.50,1.50
32250,42.00,0.00,20.25,0.43,34.50,1.50
32500,42.00,0.00,20.00,0.00,35.25,1.30
32750,42.00,0.00,19.75,0.43,33.75,1.30
33000,42.00,0.00,19.25,0.43,35.25,1.30
33250,42.00,0.00,19.00,0.00,36.00,0.00
33500,42.00,0.00,18.50,0.50,35.25,1.30
33750,42.00,0.00,18.75,0.43,35.25,1.30
34000,42.00,0.00,20.00,0.00,36.00,0.00
34250,42.00,0.00,20.33,0.47,35.33,0.94
34500,42.00,0.00,21.00,0.00,35.00,1.41
34750,42.00,0.00,21.00,0.00,35.00,1.22
35000,42.00,0.00,21.00,0.00,34.50,1.50
35250,42.00,0.00,21.00,0.00,35.25,1.30
35500,42.00,0.00,20.50,0.50,35.00,1.41
35750,42.00,0.00,21.00,0.00,36.00,0.00
36000,42.00,0.00,20.50,0.50,36.00,0.00
36250,42.00,0.00,20.25,0.43,34.75,1.30
36500,42.00,0.00,19.75,0.43,36.00,0.00
36750,42.00,0.00,19.50,0.50,35.25,1.30
37000,42.00,0.00,19.75,0.43,36.00,0.00
37250,42.00,0.00,19.50,0.50,35.25,1.30
37500,42.00,0.00,20.00,0.71,36.00,0.00
37750,42.00,0.00,20.00,0.00,36.00,0.00
38000,42.00,0.00,19.33,0.47,35.00,1.41
38250,42.00,0.00,21.00,0.00,33.00,0.00
38500,41.00,1.22,22.50,1.12,33.50,0.87
38750,39.00,0.82,24.00,0.00,33.00,0.00
39000,39.00,0.00,24.00,0.00,33.00,0.00
39250,39.00,0.00,24.00,0.00,33.00,0.00
39500,39.00,0.00,24.00,0.00,35.75,0.43
39750,38.75,0.43,24.00,0.00,35.25,1.30
40000,38.75,0.43,24.00,0.00,35.25,1.30
40250,38.50,0.50,24.00,0.00,33.75,1.30
40500,38.50,0.50,24.00,0.00,33.75,1.30
40750,38.00,1.00,24.00,0.00,33.00,0.00
41000,38.25,0.83,24.00,0.00,34.00,1.41
41250,38.50,0.50,24.00,0.00,34.00,1.41
41500,38.50,0.50,24.00,0.00,36.00,0.00
41750,38.67,0.47,24.00,0.00,35.00,1.41
42000,38.75,0.43,24.00,0.00,36.00,0.00
42250,38.50,0.50,24.75,0.43,35.25,1.30
42500,38.33,0.47,25.67,0.94,33.00,0.00
42750,38.75,0.43,24.00,0.00,33.75,1.30
43000,39.00,0.00,19.25,1.64,36.00,0.00
43250,39.00,0.00,17.75,0.43,35.25,1.30
43500,39.50,0.50,15.25,1.79,36.00,0.00
43750,41.25,0.43,15.00,0.71,36.00,0.00
44000,41.75,0.43,16.00,0.00,36.00,0.00
44250,41.25,0.83,14.75,0.43,36.00,0.00
44500,41.50,0.50,14.25,0.43,36.00,0.00
44750,41.25,0.83,15.50,0.50,35.25,0.83
45000,41.25,0.83,16.00,0.00,34.50,1.50
45250,41.00,1.00,16.00,0.00,35.25,1.30
45500,41.50,0.50,15.25,0.43,36.00,0.00
45750,41.25,0.83,16.00,0.00,36.00,0.00
46000,41.00,1.00,16.00,0.00,36.00,0.00
46250,40.50,0.50,16.00,0.00,36.00,0.00
46500,41.00,1.00,16.00,0.00,36.00,0.00
46750,40.67,0.47,16.00,0.00,36.00,0.00
47000,40.50,0.50,16.00,0.00,36.00,0.00
47250,40.75,0.83,16.25,0.43,36.00,0.00
47500,40.67,0.94,16.00,0.00,36.00,0.00
47750,40.50,0.50,16.00,0.00,36.00,0.00
48000,40.50,0.50,15.67,0.47,36.00,0.00
48250,40.50,0.50,16.00,0.00,36.00,0.00
48500,40.75,0.83,16.00,0.00,36.00,0.00
48750,41.00,1.00,17.00,0.00,36.00,0.00
49000,40.75,0.83,17.00,0.00,36.00,0.00
49250,40.75,0.83,17.00,0.00,36.00,0.00
49500,40.50,0.50,17.00,0.00,36.00,0.00
49750,40.50,0.50,16.75,0.43,36.00,0.00
50000,40.50,0.50,17.00,0.00,36.00,0.00
50250,40.50,0.50,16.33,0.47,36.00,0.00
50500,40.75,0.83,16.67,0.47,36.00,0.00
50750,40.50,0.50,17.00,0.00,36.00,0.00
51000,40.50,0.50,16.67,0.47,36.00,0.00
51250,40.67,0.47,17.00,0.00,36.00,0.00
51500,40.25,0.83,16.75,0.43,36.00,0.00
51750,40.33,0.47,17.00,0.00,36.00,0.00
52000,40.50,0.50,16.67,0.47,36.00,0.00
52250,40.00,1.00,17.00,0.00,36.00,0.00
52500,40.25,0.83,16.75,0.43,35.25,1.30
52750,40.50,0.50,17.00,0.71,36.00,0.00
53000,40.50,0.50,17.00,0.00,36.00,0.00
53250,40.50,0.50,18.00,0.00,36.00,0.00
53500,40.25,0.83,17.25,0.83,36.00,0.00
53750,40.67,0.47,17.00,0.00,36.00,0.00
54000,40.50,0.50,16.75,0.43,36.00,0.00
54250,40.50,0.50,16.00,0.00,35.25,1.30
54500,40.67,0.47,16.75,0.83,36.00,0.00
54750,40.67,0.47,17.25,0.83,36.00,0.00
55000,40.25,0.83,15.25,0.83,33.75,1.30
55250,40.33,0.47,11.33,2.49,34.50,1.50
55500,40.25,0.83,4.00,1.22,34.50,1.50
55750,40.00,1.00,4.00,1.00,34.25,1.30
56000,40.25,0.83,4.25,2.17,34.50,1.50
56250,40.25,0.83,5.75,1.30,34.50,1.50
56500,40.50,0.50,11.00,1.87,35.75,0.43
56750,40.50,0.50,10.25,2.28,33.75,1.30
57000,40.00,1.00,10.25,1.92,34.50,1.50
57250,40.00,1.00,12.00,0.71,35.50,0.87
57500,39.33,0.47,11.33,0.47,36.00,0.00
57750,40.00,1.00,9.33,3.09,34.00,1.41
58000,40.00,0.71,9.25,2.68,33.75,1.30
58250,40.00,1.00,12.00,0.00,33.75,1.30
58500,39.33,0.47,10.00,1.87,34.00,1.41
58750,39.00,0.00,15.33,3.09,36.00,0.00
59000,39.00,0.00,18.00,0.00,36.00,0.00
59250,39.00,0.00,18.00,0.00,36.00,0.00
59500,39.71,0.80,18.92,2.93,36.17,0.37
59750,39.71,0.80,18.92,2.93,36.17,0.37
60000,39.50,1.12,22.00,0.82,36.67,0.94
60250,37.25,1.30,24.00,0.00,37.50,1.50
60500,38.50,0.50,22.00,1.22,37.00,1.00
60750,38.75,0.43,21.75,0.83,35.25,1.30
61000,39.00,0.00,19.75,1.64,32.75,0.43
61250,39.00,0.00,15.50,4.27,33.75,1.92
61500,39.25,0.43,22.33,0.94,36.33,0.47
61750,39.50,0.50,24.00,0.00,36.75,0.83
62000,39.25,0.43,15.50,1.12,33.50,1.50
62250,39.33,0.47,19.50,4.39,37.00,0.82
62500,39.50,0.50,22.00,2.12,36.25,0.43
62750,39.00,0.00,17.00,1.22,36.00,0.00
63000,39.33,0.47,17.00,0.00,36.00,0.00
63250,40.50,0.50,17.75,0.43,36.00,0.00
63500,39.80,0.75,15.00,1.10,35.25,1.30
63750,39.33,0.47,12.50,2.50,36.75,0.83
64000,39.25,0.43,19.25,1.30,37.00,1.00
64250,39.00,0.00,18.50,2.29,37.00,1.00
64500,39.00,0.00,13.50,0.50,36.00,0.00
64750,39.25,0.43,15.00,2.12,36.25,0.43
65000,40.25,0.83,16.00,1.22,36.50,0.50
65250,40.75,0.83,11.67,2.36,36.00,0.00
65500,39.75,0.83,12.75,1.30,36.25,0.43
65750,39.50,0.50,12.00,2.45,36.00,0.00
66000,39.50,0.50,10.50,2.96,36.25,0.43
66250,39.25,0.43,15.25,1.79,35.25,1.30
66500,39.67,0.47,14.50,1.12,36.00,0.00
66750,39.50,0.50,9.25,4.55,36.00,0.00
67000,39.33,0.47,8.00,3.27,36.00,0.00
67250,39.33,0.47,15.00,0.82,36.00,0.00
67500,39.75,0.43,18.25,0.83,36.00,0.00
67750,40.00,1.00,16.75,1.30,36.00,0.00
68000,40.25,0.83,17.50,1.80,34.50,1.50
68250,40.50,0.50,19.33,0.47,34.50,1.50
68500,40.00,1.00,18.33,0.47,35.00,1.41
68750,39.50,0.50,20.33,0.94,36.00,0.00
69000,39.33,0.47,22.20,1.47,36.60,0.80
69250,39.00,0.00,24.00,0.00,37.33,0.94
69500,38.50,0.50,24.00,0.00,36.50,0.50
69750,38.50,0.50,23.50,0.50,36.50,0.50
70000,39.00,0.00,24.00,0.00,36.75,0.83
70250,38.33,0.47,20.67,2.36,36.00,0.00
70500,38.00,1.00,14.25,1.30,36.00,0.00
70750,38.25,0.83,16.25,1.92,36.25,0.43
71000,38.50,0.50,17.75,1.79,36.00,0.00
71250,38.00,1.00,12.25,1.09,36.00,0.00
71500,38.50,0.50,17.25,2.49,36.25,0.43
71750,38.50,0.50,23.75,0.43,36.75,0.83
72000,39.00,0.00,24.25,0.43,37.00,1.00
72250,39.00,0.00,23.67,0.47,36.67,0.94
72500,39.00,0.00,19.50,1.12,36.25,0.43
72750,39.00,0.00,21.25,1.79,36.25,0.43
73000,39.00,0.00,22.25,1.30,35.50,0.87
73250,39.00,0.00,19.67,1.25,36.00,0.00
73500,39.00,0.00,21.25,0.43,36.25,0.43
73750,39.00,0.00,23.50,0.50,36.67,0.47
74000,39.25,0.43,20.33,0.94,36.00,0.00
74250,39.00,0.00,20.00,1.00,36.33,0.47
74500,39.00,0.00,23.50,0.50,36.67,0.94
74750,39.00,0.00,24.00,0.00,37.00,1.00
75000,39.00,0.00,24.00,0.00,37.00,1.00
75250,39.00,0.00,22.67,1.25,36.33,0.47
75500,38.75,0.43,24.00,0.00,36.75,0.83
75750,39.00,0.00,25.25,0.83,37.50,1.50
76000,39.25,0.43,24.00,0.00,37.00,1.00
76250,39.25,0.43,24.75,0.83,36.50,0.50
76500,39.00,0.00,26.50,0.50,36.50,0.50
76750,38.50,0.50,27.25,0.43,36.75,0.83
77000,38.50,0.50,27.00,0.71,37.25,1.30
77250,39.00,0.00,24.75,2.28,37.75,1.30
77500,39.00,0.00,16.25,1.64,36.75,0.83
77750,39.00,0.00,12.25,2.59,36.00,0.00
78000,38.50,0.50,12.00,0.00,36.25,0.43
78250,38.25,0.83,14.00,1.58,36.00,0.00
78500,38.75,0.43,13.00,1.22,36.25,0.43
78750,39.00,0.00,18.50,1.50,36.50,0.87
79000,39.00,0.00,22.00,0.71,37.00,1.00
79250,39.50,0.50,21.25,0.43,37.00,1.00
79500,39.50,0.50,21.75,0.43,37.00,1.00
79750,39.50,0.50,23.50,0.87,37.75,1.30
80000,39.50,0.50,23.33,0.47,37.67,0.94
80250,39.50,0.50,23.75,0.43,37.75,1.30
80500,39.00,0.00,21.00,0.71,37.25,1.30
80750,39.33,0.47,22.00,1.22,37.33,0.94
81000,39.00,0.00,25.00,0.82,37.33,1.25
81250,39.00,0.00,24.00,0.00,37.50,1.12
81500,39.33,0.47,25.33,1.25,37.25,1.30
81750,39.00,0.00,25.25,1.09,38.00,1.00
82000,39.00,0.00,24.00,0.71,38.25,0.83
82250,39.00,0.00,19.00,1.73,37.00,0.71
82500,39.00,0.00,18.50,0.50,36.75,0.83
82750,39.00,0.00,21.75,2.49,38.00,1.22
83000,39.25,0.43,24.00,0.00,37.50,1.50
83250,39.00,0.00,21.67,1.70,37.00,0.82
83500,39.25,0.43,15.00,0.00,36.00,0.00
83750,39.00,0.00,19.00,2.74,36.50,0.87
84000,39.00,0.00,22.00,1.22,37.00,1.00
84250,39.00,0.00,20.00,5.34,38.00,0.82
84500,39.00,0.00,15.25,2.17,36.50,0.50
84750,39.00,0.00,21.00,1.87,36.50,0.50
85000,39.00,0.00,24.00,0.00,37.25,1.30
85250,39.00,0.00,25.25,0.43,37.75,1.30
85500,39.00,0.00,23.50,0.87,36.25,0.43
85750,39.25,0.43,24.00,0.00,36.25,0.43
86000,39.50,0.50,23.75,0.43,36.00,0.00
86250,39.00,0.00,23.75,0.43,36.00,0.00
86500,39.50,0.50,23.25,0.43,36.00,0.00
86750,39.50,0.50,23.25,0.43,36.00,0.00
87000,39.25,0.43,23.33,0.47,36.00,0.00
87250,39.25,0.43,24.00,0.00,36.33,0.47
87500,39.00,0.00,23.75,0.43,36.50,0.50
87750,39.67,0.47,24.00,0.00,37.00,0.82
88000,39.50,0.50,24.00,0.00,36.50,0.50
88250,39.25,0.43,18.50,4.33,34.50,1.50
88500,39.00,0.00,21.67,0.94,32.75,0.43
88750,39.25,0.43,19.75,2.95,32.75,0.43
89000,38.75,0.43,22.00,1.22,33.00,0.00
89250,39.00,0.00,14.75,3.70,36.00,1.87
89500,39.25,0.43,8.75,1.64,35.50,1.50
89750,39.00,0.00,12.50,1.50,33.00,0.00
90000,39.00,0.00,10.50,1.66,36.00,1.87
90250,39.25,0.43,14.00,4.64,36.00,0.00
90500,39.00,0.00,20.75,0.43,36.25,0.43
90750,39.00,0.00,18.33,2.49,35.25,1.30
91000,39.00,0.00,15.50,4.39,34.50,1.50
91250,39.00,0.00,14.00,1.58,33.75,1.30
91500,39.25,0.43,11.50,5.50,36.00,0.00
91750,39.25,0.43,15.25,1.09,36.50,0.50
92000,39.33,0.47,16.75,1.30,36.33,0.47
92250,39.25,0.43,12.75,3.77,36.50,0.50
92500,39.75,0.83,21.00,0.00,37.00,1.22
92750,39.67,0.47,16.75,1.30,35.33,1.70
93000,39.00,0.00,17.75,2.28,36.00,0.00
93250,40.75,1.09,20.75,1.09,35.25,1.30
93500,40.67,1.25,20.67,1.70,33.00,0.00
93750,39.75,0.83,18.75,0.83,32.75,0.43
94000,39.00,0.00,16.75,1.30,32.00,0.00
94250,39.25,0.43,19.00,1.00,32.50,0.50
94500,39.75,0.83,18.25,0.43,33.00,0.00
94750,39.60,0.49,13.00,2.97,32.75,0.43
95000,39.33,0.47,9.67,2.62,32.50,0.50
95250,39.25,0.43,9.67,1.70,31.75,0.43
95500,39.25,0.43,12.75,0.83,32.00,0.00
95750,39.00,0.00,11.75,1.79,32.00,0.00
96000,39.00,0.00,11.00,2.74,32.25,0.43
96250,39.50,0.50,13.75,1.09,32.75,0.43
96500,39.75,0.83,14.75,0.43,32.50,0.50
96750,39.25,0.43,13.50,1.12,32.25,0.43
97000,39.50,0.50,16.75,1.64,32.25,0.43
97250,39.25,0.43,17.00,1.22,33.00,0.00
97500,39.25,0.83,21.50,0.87,34.50,1.50
97750,38.75,0.43,22.00,0.71,35.00,1.22
98000,39.25,0.43,22.75,1.09,35.25,1.30
98250,38.33,0.47,16.33,1.70,34.50,1.50
98500,39.25,0.43,21.25,2.68,32.75,0.43
98750,39.00,0.71,22.00,0.71,33.00,0.00
99000,38.50,0.50,21.25,0.43,33.00,0.00
99250,38.75,0.43,22.00,0.00,33.00,0.00
99500,39.75,0.83,23.33,0.94,31.33,0.47
99750,40.50,0.50,23.50,0.50,30.50,0.50
100000,41.00,0.71,21.00,0.00,30.00,0.00
100250,42.00,0.00,23.33,0.47,30.50,0.50
100500,44.00,0.82,26.25,1.92,31.00,0.00
100750,45.00,0.00,29.50,0.50,30.00,0.00
101000,45.00,0.00,27.50,0.50,30.00,0.00
101250,44.67,0.47,25.67,0.47,30.00,0.00
101500,42.75,1.30,23.75,1.48,29.75,0.43
101750,42.00,0.00,21.67,0.47,29.67,0.47
102000,42.00,0.00,22.50,0.50,30.00,0.00
102250,42.00,0.00,24.00,0.00,29.75,0.43
102500,42.00,0.00,22.50,0.50,29.75,0.43
102750,42.00,0.00,21.00,0.00,30.00,0.00
103000,42.00,0.00,22.50,1.12,29.75,0.43
103250,42.50,0.50,23.25,0.43,30.00,0.00
103500,42.25,0.43,22.50,1.50,29.25,0.83
103750,42.00,0.00,21.00,0.00,29.33,0.47
104000,42.00,0.00,21.75,0.43,30.00,0.00
104250,42.00,0.00,21.50,0.50,30.00,0.00
104500,42.00,0.00,21.50,0.50,30.00,0.00
104750,42.00,0.00,21.25,0.43,30.00,0.00
105000,42.00,0.00,19.00,0.00,29.67,0.47
105250,42.00,0.00,19.25,0.43,29.50,0.50
105500,42.00,0.00,19.25,0.43,29.75,0.43
105750,42.00,0.00,18.75,0.43,29.50,0.50
106000,42.00,0.00,19.67,0.47,29.75,0.43
106250,42.00,0.00,20.00,0.00,30.00,0.00
106500,42.00,0.00,19.75,0.43,30.00,0.00
106750,42.00,0.00,19.00,0.00,30.00,0.00
107000,42.00,0.00,18.75,0.43,30.00,0.00
107250,42.00,0.00,18.33,0.47,30.00,0.00
107500,41.50,0.50,20.25,0.83,30.50,0.50
107750,41.25,0.83,20.00,3.08,30.75,1.30
108000,41.75,0.43,20.50,1.12,34.50,1.50
108250,41.50,0.50,18.33,0.47,33.00,0.00
108500,41.50,0.50,18.00,0.71,32.25,0.83
108750,41.50,0.50,21.00,0.82,35.00,1.41
109000,41.50,0.50,23.33,0.47,36.00,0.00
109250,42.00,0.00,21.33,2.05,36.33,0.47
109500,42.00,0.00,13.00,1.41,37.75,1.30
109750,42.00,0.00,11.50,0.87,37.00,1.00
110000,41.50,0.50,18.25,3.27,36.25,0.43
110250,41.75,0.43,21.00,0.00,34.50,1.50
110500,42.00,0.00,23.25,0.83,33.00,0.00
110750,42.00,0.00,25.00,0.71,33.75,1.30
111000,42.00,0.00,24.67,0.47,33.00,0.00
111250,42.75,0.43,24.25,0.43,32.00,0.71
111500,43.75,0.43,25.50,0.50,31.00,0.71
111750,43.75,0.43,26.00,0.71,31.25,0.43
112000,43.50,0.50,25.75,0.83,30.25,0.43
112250,43.67,0.47,25.00,0.82,30.00,0.00
112500,43.50,0.50,25.50,1.12,30.25,0.43
112750,43.67,0.47,24.50,0.50,31.00,0.00
113000,43.50,0.50,24.33,0.47,31.00,0.00
113250,42.50,0.50,24.50,0.50,31.00,0.71
113500,42.75,0.83,24.75,0.43,31.75,0.43
113750,42.75,0.83,24.25,0.43,31.50,0.50
114000,43.00,1.00,24.00,0.00,31.50,0.50
114250,43.25,0.83,24.00,0.00,32.00,0.00
114500,43.00,0.00,25.00,0.71,32.00,0.00
114750,42.75,0.83,25.25,0.43,31.75,0.43
115000,41.75,0.43,25.00,0.71,30.25,0.43
115250,42.00,0.00,24.33,0.47,31.33,0.94
115500,42.00,0.00,24.33,0.47,30.00,0.00
115750,42.25,0.43,24.75,0.83,30.25,0.43
116000,42.00,0.00,24.50,0.50,31.00,0.00
116250,42.00,0.00,24.00,0.00,29.33,0.94
116500,42.00,0.00,24.33,0.47,27.25,0.43
116750,42.50,0.50,25.00,0.00,29.75,0.43
117000,43.25,0.83,26.00,0.71,30.00,0.00
117250,43.50,0.50,25.75,1.09,30.25,0.43
117500,43.50,0.50,25.50,0.50,30.50,0.50
117750,43.50,0.50,24.75,0.83,30.00,0.00
118000,43.50,0.50,25.00,0.71,30.00,0.00
118250,43.50,0.50,24.67,0.47,30.00,0.00
118500,44.00,0.00,24.80,0.40,30.00,0.00
118750,43.33,0.47,25.00,0.00,30.00,0.00
119000,43.50,0.50,25.50,0.50,30.00,0.00
119250,43.50,0.50,24.75,0.43,30.00,0.00
119500,43.50,0.50,24.33,0.47,30.00,0.00
119750,43.50,0.50,24.25,0.43,30.00,0.00
