# Task: bending1
# Frequency (Hz): 20
# Clock (millisecond): 250
# Duration (seconds): 120
# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
15500,43.00,0.71,9.50,5.12,30.25,0.43
15750,42.75,0.83,12.50,5.17,30.00,0.00
16000,42.50,0.50,19.00,1.22,30.00,0.00
16250,42.67,0.47,13.00,2.55,30.33,0.47
16500,42.00,0.00,5.50,2.50,30.00,0.00
16750,41.75,0.43,4.00,0.00,30.00,0.00
17000,42.00,0.00,7.00,1.41,29.50,0.50
17250,42.00,0.00,8.25,1.09,30.00,0.00
17500,42.00,0.00,12.00,0.00,30.00,0.00
17750,42.00,0.00,14.67,2.05,30.00,0.00
18000,42.00,0.00,17.00,0.71,30.00,0.00
18250,42.00,0.00,15.50,0.50,30.00,0.00
18500,42.00,0.00,16.50,0.87,30.00,0.00
18750,42.00,0.00,12.50,2.29,30.00,0.00
19000,42.00,0.00,13.00,1.41,30.00,0.00
19250,42.00,0.00,14.25,1.48,30.00,0.00
19500,42.00,0.00,15.75,1.92,30.00,0.00
19750,42.00,0.00,18.00,0.00,30.00,0.00
20000,42.00,0.00,17.25,0.83,30.00,0.00
20250,42.00,0.00,17.25,1.79,29.75,0.43
20500,42.00,0.00,17.50,0.50,30.00,0.00
20750,42.00,0.00,18.00,0.00,30.00,0.00
21000,42.00,0.00,15.50,1.12,30.00,0.00
21250,42.67,0.47,13.67,2.49,30.25,0.43
21500,44.50,0.50,17.00,1.22,28.00,1.22
21750,45.00,0.00,13.00,1.00,26.50,0.87
22000,45.00,0.00,13.00,1.58,25.25,1.30
22250,43.75,1.09,12.50,0.87,22.25,1.30
22500,42.75,0.83,15.00,0.00,18.75,0.83
22750,42.00,0.00,12.50,1.50,17.50,0.50
23000,41.50,0.50,11.25,0.83,14.50,0.87
23250,42.00,0.00,14.25,0.83,15.50,1.80
23500,42.00,0.00,15.00,0.00,18.33,0.47
23750,42.00,0.00,14.50,0.50,20.75,0.43
24000,42.00,0.00,18.50,1.12,16.00,1.41
24250,42.00,0.00,17.25,0.83,15.75,0.83
24500,42.00,0.00,15.75,0.43,13.00,0.71
24750,42.00,0.00,14.00,0.82,14.25,1.30
25000,42.00,0.00,13.00,0.71,18.25,2.17
25250,42.25,0.43,12.00,0.00,21.25,0.43
25500,42.25,0.43,12.50,0.50,22.00,0.71
25750,42.25,0.43,13.00,0.00,21.50,0.50
26000,42.75,0.83,13.50,0.50,22.50,0.50
26250,43.00,0.71,12.50,0.50,22.75,0.43
26500,42.50,0.50,12.25,0.43,22.25,0.43
26750,43.00,1.00,12.00,0.00,23.00,0.00
27000,43.50,0.50,11.50,0.87,23.50,0.50
27250,43.67,0.47,12.00,0.00,23.33,0.47
27500,43.50,0.50,14.00,1.00,22.75,0.43
27750,43.50,0.50,15.75,0.83,21.25,0.43
28000,43.67,0.47,17.33,0.47,21.00,0.00
28250,44.50,0.50,18.00,0.00,21.00,0.00
28500,44.25,0.43,17.00,0.71,21.67,0.47
28750,44.00,0.71,16.25,0.43,22.00,0.71
29000,43.75,0.43,16.25,0.43,21.50,0.50
29250,43.75,0.43,15.00,0.00,21.25,0.43
29500,43.75,0.43,15.00,0.00,21.33,0.47
29750,43.75,0.43,16.00,0.71,22.00,0.71
30000,44.33,0.47,15.33,0.47,22.67,0.47
30250,44.50,0.50,16.00,0.71,22.50,1.12
30500,44.33,0.47,15.50,0.50,22.50,0.50
30750,44.50,0.50,15.00,0.00,23.50,0.50
31000,44.50,0.50,15.25,0.43,23.50,0.50
31250,44.50,0.50,15.00,0.00,23.50,0.50
31500,44.50,0.50,13.75,1.30,25.50,0.87
31750,44.50,0.50,10.25,1.09,24.75,0.83
32000,44.50,0.50,11.25,0.83,22.75,1.30
32250,44.50,0.50,6.50,0.50,24.25,0.43
32500,44.25,0.43,11.25,1.30,24.25,0.43
32750,43.75,0.83,15.00,0.00,21.67,0.94
33000,43.50,0.50,12.00,1.41,23.25,0.43
33250,43.00,0.71,11.50,0.87,21.50,0.87
33500,42.67,0.47,11.75,0.43,21.33,0.47
33750,42.33,0.47,10.25,1.09,21.00,0.00
34000,42.00,0.00,12.50,1.12,23.25,0.43
34250,42.00,0.00,15.33,0.47,21.25,0.43
34500,42.75,0.43,17.25,0.83,21.00,0.00
34750,43.50,0.50,18.00,0.00,21.00,0.00
35000,43.50,0.50,17.75,0.43,21.50,0.50
35250,43.50,0.50,17.67,0.47,21.67,0.94
35500,44.50,0.50,16.75,0.83,23.00,0.71
35750,43.67,0.47,16.00,0.00,23.67,0.47
36000,43.50,0.50,15.00,0.00,23.75,0.43
36250,43.33,0.47,15.00,0.00,23.50,0.50
36500,43.33,0.47,14.67,0.47,24.00,0.00
36750,43.50,0.50,15.00,0.00,24.00,0.00
37000,43.75,0.43,14.25,0.43,23.75,0.43
37250,44.25,0.43,14.00,0.00,24.00,0.00
37500,44.00,0.71,14.50,0.50,24.00,0.00
37750,43.75,0.43,15.00,0.00,23.75,0.43
38000,44.25,0.83,15.00,0.00,24.00,0.00
38250,44.25,0.43,15.00,0.00,24.00,0.00
38500,44.50,0.50,16.50,1.50,23.00,1.22
38750,44.50,0.50,17.00,1.00,22.75,1.30
39000,44.75,0.43,15.75,0.43,24.00,0.00
39250,44.50,0.50,16.50,0.50,24.00,0.00
39500,44.67,0.47,15.25,0.43,24.00,0.00
39750,44.50,0.50,17.00,1.00,24.00,0.00
40000,44.75,0.43,17.75,0.43,24.00,0.00
40250,44.33,0.47,18.00,0.00,24.00,0.00
40500,44.50,0.50,18.00,0.00,23.50,0.50
40750,44.50,0.50,17.00,1.22,22.75,0.83
41000,44.00,0.71,13.00,1.22,23.25,0.83
41250,42.25,0.43,15.25,1.79,24.00,0.71
41500,42.25,0.43,18.00,2.12,20.50,1.50
41750,43.00,0.71,18.33,0.47,20.00,1.41
42000,44.25,0.43,18.50,0.50,18.75,1.30
42250,44.50,0.50,18.25,0.43,18.00,0.00
42500,44.67,0.47,16.25,1.64,24.00,0.00
42750,44.00,0.71,17.50,1.12,23.00,2.12
43000,43.67,0.47,23.33,0.94,23.50,0.50
43250,44.50,0.50,23.00,1.22,22.75,0.83
43500,44.50,0.50,23.00,0.71,23.75,0.43
43750,44.50,0.50,21.50,1.12,24.00,0.00
44000,45.00,0.00,17.75,0.43,23.75,0.43
44250,44.75,0.43,18.00,0.00,22.50,0.50
44500,44.75,0.43,18.25,0.43,22.25,0.83
44750,45.00,0.00,21.00,0.00,22.75,0.83
45000,45.00,0.00,20.75,0.43,23.00,0.00
45250,45.00,0.00,18.25,0.43,21.00,0.00
45500,45.00,0.00,18.67,0.47,21.00,0.00
45750,45.00,0.00,18.75,0.43,21.25,0.43
46000,44.75,0.43,19.00,0.00,21.00,0.00
46250,45.00,0.00,19.00,0.00,21.00,0.00
46500,45.00,0.00,18.50,0.50,21.00,0.00
46750,45.00,0.00,18.25,0.43,20.75,0.43
47000,45.00,0.00,18.25,0.43,20.75,0.43
47250,45.00,0.00,18.00,0.00,20.50,0.50
47500,45.00,0.00,18.00,0.00,21.00,0.00
47750,44.50,0.50,18.00,0.00,21.00,0.00
48000,44.50,0.50,18.00,0.00,21.00,0.00
48250,44.50,0.50,18.00,0.00,20.75,0.43
48500,44.50,0.50,18.00,0.00,20.00,0.71
48750,44.67,0.47,18.00,0.00,19.67,1.25
49000,44.50,0.50,18.00,0.00,19.25,0.83
49250,44.33,0.47,18.00,0.00,19.75,0.83
49500,44.50,0.50,18.00,0.00,20.00,0.71
49750,44.50,0.50,18.00,0.00,19.50,0.50
50000,44.50,0.50,18.00,0.00,19.25,0.83
50250,44.50,0.50,18.00,0.00,19.25,1.09
50500,44.50,0.50,18.00,0.00,19.00,0.71
50750,44.50,0.50,18.00,0.00,19.00,0.71
51000,44.50,0.50,18.00,0.00,19.00,0.71
51250,44.50,0.50,18.00,0.00,19.00,0.00
51500,44.50,0.50,18.00,0.00,18.75,0.43
51750,45.00,0.00,18.00,0.00,19.00,0.82
52000,44.75,0.43,18.00,0.00,19.25,0.43
52250,45.00,0.00,18.00,0.00,19.50,0.50
52500,45.00,0.00,18.25,0.43,19.67,1.25
52750,45.00,0.00,18.00,0.00,20.00,0.71
53000,45.00,0.00,18.00,0.00,19.00,1.00
53250,45.00,0.00,18.00,0.00,19.25,0.83
53500,44.67,0.47,18.00,0.00,18.25,0.43
53750,44.75,0.43,18.00,0.00,18.67,0.94
54000,45.00,0.00,18.25,0.43,18.25,0.43
54250,45.00,0.00,18.00,0.00,18.25,0.43
54500,44.75,0.43,18.00,0.00,18.00,0.00
54750,45.00,0.00,18.00,0.00,18.33,0.47
55000,45.00,0.00,18.00,0.00,18.33,0.47
55250,45.00,0.00,18.00,0.00,18.00,0.00
55500,45.00,0.00,18.00,0.00,18.00,0.00
55750,45.00,0.00,18.00,0.00,18.25,0.43
56000,45.00,0.00,18.00,0.00,18.25,0.43
56250,45.00,0.00,18.00,0.00,18.00,0.00
56500,45.00,0.00,18.00,0.00,18.50,0.87
56750,45.00,0.00,19.00,0.71,18.50,0.50
57000,45.00,0.00,20.25,0.43,18.50,0.50
57250,45.00,0.00,20.75,0.43,18.50,0.50
57500,44.50,0.50,21.00,0.00,18.33,0.47
57750,44.50,0.50,21.00,0.00,18.25,0.43
58000,44.50,0.50,21.00,0.00,18.00,0.00
58250,44.67,0.47,21.00,0.00,18.00,0.00
58500,43.50,0.50,20.00,0.71,17.50,0.50
58750,42.00,0.00,17.75,1.09,16.50,0.50
59000,38.75,1.09,14.25,0.83,16.25,1.09
59250,36.67,0.94,13.67,0.47,18.50,0.87
59500,39.25,0.43,16.00,0.71,16.75,0.83
59750,43.25,1.30,18.00,1.87,18.00,0.71
60000,46.25,0.83,22.50,0.87,19.25,1.92
60250,46.75,0.43,22.25,0.83,19.25,1.09
60500,47.00,0.00,24.00,0.00,22.25,1.09
60750,47.50,0.50,22.50,1.12,23.75,0.43
61000,47.50,0.50,20.75,1.09,22.00,1.22
61250,47.50,0.50,18.00,0.00,24.67,0.94
61500,47.50,0.50,18.60,0.80,24.00,0.00
61750,47.75,0.43,19.00,0.82,24.00,0.00
62000,48.00,0.00,18.00,0.00,24.00,0.00
62250,47.75,0.43,18.00,0.00,24.00,0.00
62500,48.00,0.00,18.75,0.43,24.00,0.00
62750,48.00,0.00,18.75,0.83,24.00,0.00
63000,48.00,0.00,18.50,0.50,25.25,0.83
63250,48.00,0.00,19.25,0.43,25.25,0.83
63500,48.00,0.00,18.67,0.47,25.50,0.50
63750,47.75,0.43,18.25,0.43,25.50,1.12
64000,46.75,1.09,18.00,0.00,24.00,0.71
64250,44.50,1.50,15.75,2.49,21.25,0.43
64500,42.00,0.00,12.75,0.43,20.75,0.43
64750,42.50,0.50,17.75,1.09,20.25,0.83
65000,44.50,0.50,22.50,1.66,18.75,1.30
65250,44.50,0.50,22.25,0.83,21.75,1.30
65500,43.75,0.83,19.00,2.16,22.33,1.25
65750,43.50,0.50,17.50,0.50,24.50,0.87
66000,44.33,0.47,16.00,1.00,24.33,0.47
66250,43.40,0.49,11.25,0.83,24.20,0.40
66500,43.67,0.47,7.33,2.36,24.00,0.00
66750,44.50,0.50,7.75,0.83,25.00,1.00
67000,45.00,0.00,5.00,0.82,24.75,0.83
67250,45.00,0.00,5.00,1.00,24.00,0.00
67500,45.00,0.00,1.50,0.50,24.25,0.43
67750,45.00,0.00,3.00,0.00,24.00,0.00
68000,45.00,0.00,4.50,2.50,24.00,0.00
68250,44.75,0.43,6.00,1.58,24.00,0.00
68500,44.50,0.50,7.00,1.22,24.00,0.00
68750,43.50,0.50,6.33,0.94,24.00,0.00
69000,44.25,0.43,10.00,0.71,24.00,0.00
69250,44.00,0.82,10.75,0.83,23.67,0.47
69500,43.50,0.50,12.00,0.00,22.50,0.50
69750,43.33,0.47,13.33,0.47,21.50,0.50
70000,43.50,0.50,14.50,0.50,21.50,0.50
70250,43.50,0.50,12.75,1.48,22.75,1.09
70500,43.50,0.50,13.50,0.87,22.00,0.71
70750,43.50,0.50,14.67,0.47,21.75,0.83
71000,43.50,0.50,15.00,0.00,21.50,0.50
71250,43.75,0.43,14.75,0.43,22.00,1.00
71500,43.50,0.50,15.00,0.00,22.25,0.83
71750,44.00,0.00,15.00,0.00,21.75,0.83
72000,44.25,0.43,15.00,0.00,22.67,0.47
72250,43.75,0.43,14.00,1.00,23.00,0.71
72500,44.25,0.43,13.00,0.71,23.75,0.43
72750,44.33,0.47,14.25,0.43,24.00,0.00
73000,44.50,0.50,14.25,0.83,24.00,0.00
73250,44.20,0.40,15.00,0.00,23.40,0.49
73500,44.00,0.00,15.00,0.00,23.67,0.47
73750,44.25,0.43,14.75,0.43,23.50,0.50
74000,44.33,0.47,14.67,0.47,23.00,0.71
74250,44.50,0.50,15.00,0.00,22.75,0.43
74500,44.50,0.50,15.00,0.00,22.25,0.43
74750,44.50,0.50,15.25,0.43,21.75,0.83
75000,44.50,0.50,14.75,0.43,22.75,0.43
75250,44.50,0.50,15.00,0.00,22.25,0.83
75500,44.50,0.50,15.50,0.50,21.25,0.43
75750,44.50,0.50,16.00,0.00,21.33,0.47
76000,44.50,0.50,15.33,0.47,21.00,0.00
76250,44.67,0.47,16.00,0.71,21.00,0.00
76500,44.50,0.50,17.50,0.50,21.25,0.43
76750,44.50,0.50,16.75,0.43,21.25,0.43
77000,44.33,0.47,17.00,0.00,21.25,0.43
77250,44.50,0.50,17.25,0.43,21.00,0.00
77500,44.50,0.50,17.75,0.43,21.25,0.43
77750,44.50,0.50,18.00,0.00,21.25,0.43
78000,44.50,0.50,18.00,0.00,21.00,0.00
78250,44.50,0.50,18.00,0.00,21.00,0.00
78500,44.50,0.50,18.00,0.00,20.75,0.43
78750,44.50,0.50,18.00,0.00,21.00,0.00
79000,44.50,0.50,17.50,0.50,21.25,0.43
79250,44.67,0.47,17.75,0.43,21.00,0.00
79500,44.50,0.50,17.00,0.00,21.25,0.43
79750,44.50,0.50,16.75,0.43,21.50,0.50
80000,44.33,0.47,15.67,0.47,21.00,0.00
80250,44.50,0.50,16.50,0.87,21.25,0.43
80500,44.50,0.50,17.00,0.00,21.25,0.43
80750,44.50,0.50,17.00,0.00,21.50,0.50
81000,44.50,0.50,17.00,0.00,21.25,0.43
81250,44.50,0.50,17.75,0.43,21.50,0.50
81500,44.50,0.50,18.00,0.00,21.50,0.87
81750,44.50,0.50,18.33,0.47,21.00,0.00
82000,44.67,0.47,18.00,0.00,21.00,0.00
82250,44.33,0.47,18.00,0.00,21.25,0.43
82500,44.60,0.49,18.00,0.00,21.25,0.43
82750,44.33,0.47,19.00,0.00,21.00,0.00
83000,44.50,0.50,19.00,0.00,21.00,0.00
83250,44.50,0.50,18.50,0.50,21.00,0.00
83500,44.50,0.50,18.75,0.43,21.00,0.00
83750,44.75,0.43,19.25,0.43,21.00,0.00
84000,44.67,0.47,19.00,0.00,21.00,0.00
84250,44.50,0.50,19.00,0.00,21.00,0.00
84500,44.50,0.50,18.75,0.43,21.00,0.00
84750,44.50,0.50,18.00,0.00,21.00,0.00
85000,44.50,0.50,18.00,0.00,21.00,0.00
85250,44.50,0.50,18.25,0.43,21.00,0.00
85500,44.67,0.47,18.00,0.00,20.67,0.47
85750,44.67,0.47,17.50,0.50,21.00,0.00
86000,44.33,0.47,18.00,0.00,21.00,0.00
86250,44.33,0.47,18.00,0.00,20.25,0.83
86500,44.50,0.50,18.00,0.00,20.00,0.71
86750,44.50,0.50,17.75,0.43,20.25,0.83
87000,44.50,0.50,18.00,0.00,21.00,0.00
87250,44.50,0.50,17.75,0.43,21.25,0.43
87500,44.50,0.50,16.50,0.50,21.00,0.00
87750,44.50,0.50,17.75,0.43,21.00,0.00
88000,44.50,0.50,18.00,0.00,20.33,0.47
88250,44.50,0.50,18.00,0.00,20.50,0.50
88500,44.50,0.50,18.50,0.50,20.75,0.43
88750,44.75,0.43,18.50,0.50,20.50,0.87
89000,44.50,0.50,18.50,0.50,20.50,0.50
89250,45.00,0.00,18.00,0.00,20.00,1.00
89500,45.00,0.00,18.25,0.43,20.33,0.94
89750,45.00,0.00,18.00,0.00,19.75,0.83
90000,44.75,0.43,18.00,0.00,19.75,0.43
90250,44.75,0.43,18.00,0.00,19.75,0.83
90500,44.75,0.43,18.00,0.00,19.25,0.83
90750,44.75,0.43,18.25,0.43,19.50,0.50
91000,44.75,0.43,19.25,0.43,19.75,0.83
91250,44.75,0.43,18.00,0.00,19.50,0.50
91500,44.50,0.50,18.25,0.43,19.50,0.87
91750,44.75,0.43,19.25,0.43,19.50,0.50
92000,44.75,0.43,19.00,0.82,19.33,0.94
92250,44.50,0.50,19.50,0.50,18.75,0.43
92500,44.50,0.50,18.00,0.00,18.50,0.50
92750,44.33,0.47,18.00,0.00,18.67,0.94
93000,42.00,0.71,12.25,3.56,16.75,0.83
93250,39.25,0.43,5.67,3.30,16.25,1.09
93500,38.33,0.47,7.67,0.47,19.25,1.30
93750,38.50,0.50,12.50,3.50,23.50,1.50
94000,37.33,1.25,14.33,1.25,22.50,2.96
94250,36.25,0.43,15.00,0.71,21.50,2.69
94500,36.50,0.50,18.00,0.71,22.75,1.30
94750,37.50,0.87,16.50,0.87,24.00,0.00
95000,39.25,0.43,16.25,1.09,24.00,0.00
95250,41.75,0.43,16.50,1.12,24.75,0.83
95500,42.00,0.00,13.00,1.73,21.75,1.30
95750,42.00,0.00,20.00,2.92,23.25,1.48
96000,42.50,0.50,22.00,1.00,23.25,0.83
96250,44.25,0.43,21.25,0.43,21.50,1.12
96500,45.00,0.00,21.75,0.83,23.25,1.30
96750,45.00,0.00,19.67,1.25,24.00,0.00
97000,45.00,0.00,20.25,1.30,22.67,2.62
97250,45.00,0.00,21.33,0.47,20.50,1.80
97500,45.00,0.00,22.00,1.00,24.75,1.64
97750,44.75,0.43,17.50,1.80,26.00,1.00
98000,44.25,0.83,8.67,2.49,25.50,1.12
98250,43.00,1.00,9.33,2.05,24.00,0.71
98500,43.00,0.82,12.50,0.50,22.50,0.50
98750,42.75,0.43,11.00,1.00,21.75,0.83
99000,43.25,0.43,9.50,0.50,22.00,1.00
99250,43.50,0.50,13.25,1.79,23.75,0.43
99500,43.75,0.83,15.00,0.00,23.67,0.47
99750,44.50,0.50,13.50,1.66,23.50,0.87
100000,44.67,0.47,13.75,1.79,22.00,0.82
100250,44.33,0.47,14.00,1.41,23.00,0.71
100500,44.50,0.50,15.00,0.00,23.50,0.50
100750,44.75,0.43,15.25,0.83,22.50,0.87
101000,44.50,0.50,13.75,1.30,23.75,0.43
101250,45.00,0.00,14.25,1.48,23.25,0.83
101500,44.75,0.43,15.75,0.83,21.75,0.83
101750,45.00,0.00,16.75,0.43,21.50,0.50
102000,45.00,0.00,15.50,1.12,21.25,0.43
102250,46.25,0.43,11.75,0.83,18.50,0.87
102500,46.75,0.43,12.00,0.00,18.50,0.87
102750,46.50,0.50,12.50,1.12,20.50,0.87
103000,46.50,0.50,15.50,0.87,21.25,0.43
103250,46.50,0.50,17.00,0.00,21.00,0.00
103500,47.25,0.43,16.25,0.83,21.00,0.00
103750,47.67,0.47,14.75,1.79,21.75,0.83
104000,48.00,0.00,11.00,0.71,21.33,0.47
104250,48.00,0.00,14.75,1.48,21.00,0.00
104500,48.00,0.00,18.00,0.00,21.00,0.00
104750,48.00,0.00,18.00,0.00,21.00,0.00
105000,48.00,0.00,17.50,0.87,19.50,0.50
105250,47.75,0.43,12.25,1.48,17.25,0.83
105500,46.75,0.83,14.00,1.22,13.75,1.30
105750,45.50,0.50,14.25,0.43,15.25,1.09
106000,45.50,0.50,17.00,0.71,16.50,1.12
106250,46.00,1.00,16.50,1.66,17.75,0.43
106500,45.50,0.87,14.67,0.47,16.67,1.25
106750,43.00,1.22,15.25,0.43,17.50,0.50
107000,42.50,0.50,15.00,0.00,18.67,0.47
107250,42.75,0.43,13.25,0.83,20.00,0.71
107500,43.50,0.50,12.00,0.00,21.00,0.00
107750,43.50,0.50,11.75,0.43,21.50,0.50
108000,44.00,0.00,12.00,0.00,23.00,0.71
108250,44.50,0.50,12.25,0.43,23.25,0.83
108500,44.00,0.71,10.75,0.83,23.75,0.43
108750,44.25,0.43,10.00,1.00,23.75,0.43
109000,44.67,0.47,12.00,0.00,24.00,0.00
109250,44.20,0.40,12.00,0.00,23.60,0.49
109500,44.67,0.47,14.00,0.71,23.00,0.00
109750,44.33,0.47,15.00,0.00,22.75,0.83
110000,44.50,0.50,15.00,0.00,22.50,0.50
110250,44.50,0.50,15.00,0.00,22.50,0.50
110500,44.50,0.50,15.25,0.43,21.75,0.83
110750,44.50,0.50,15.00,0.00,22.00,1.00
111000,44.50,0.50,14.67,0.47,22.00,0.00
111250,44.50,0.50,15.00,0.00,22.50,0.50
111500,44.67,0.47,15.00,0.00,22.00,0.82
111750,44.50,0.50,15.25,0.43,22.00,0.71
112000,44.33,0.47,15.33,0.47,22.25,0.43
112250,44.50,0.50,16.00,0.00,21.75,0.83
112500,44.50,0.50,16.33,0.47,21.67,0.94
112750,44.50,0.50,15.75,0.43,21.75,0.43
113000,44.75,0.43,15.50,0.50,21.50,0.50
113250,44.67,0.47,15.00,0.00,22.33,0.47
113500,44.75,0.43,15.00,0.00,21.75,0.83
113750,44.75,0.43,15.00,0.00,21.50,0.50
114000,44.33,0.47,15.00,0.00,21.50,0.50
114250,44.60,0.49,15.20,0.40,21.50,0.50
114500,44.33,0.47,15.00,0.00,22.50,1.12
114750,44.75,0.43,15.25,0.43,23.50,0.50
115000,44.50,0.50,11.25,1.48,24.00,0.00
115250,44.50,0.50,9.50,2.29,24.25,0.43
115500,44.75,0.43,11.25,0.43,24.00,0.00
115750,44.50,0.50,9.75,1.48,23.50,0.87
116000,44.25,0.83,12.00,0.00,23.25,0.83
116250,43.50,1.12,6.00,3.27,23.50,0.87
116500,42.25,0.43,7.67,3.09,22.75,1.30
116750,42.25,0.43,7.67,2.62,22.33,1.25
117000,42.00,0.00,4.50,2.60,23.40,1.20
117250,42.75,0.43,12.50,0.50,23.33,0.94
117500,43.67,0.47,16.67,1.70,24.67,0.94
117750,43.67,0.94,18.67,0.94,24.00,1.73
118000,43.50,0.50,16.50,0.87,23.50,0.87
118250,44.25,0.43,17.75,0.43,24.00,0.00
118500,44.50,0.50,16.75,1.30,24.25,0.43
118750,44.25,0.83,16.25,1.30,24.00,0.00
119000,44.00,0.71,11.00,1.00,24.00,0.00
119250,44.25,0.43,10.25,1.30,22.75,0.83
119500,43.75,0.43,7.33,2.87,21.50,0.50
119750,44.50,0.50,3.00,1.22,21.50,0.50
