# Task: bending2
# Frequency (Hz): 20
# Clock (millisecond): 250
# Duration (seconds): 120
# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
22500,30.00,0.00,20.25,0.83,17.75,0.43
22750,29.25,0.43,21.25,0.43,18.25,0.43
23000,29.33,0.47,21.00,0.00,19.00,0.82
23250,28.75,0.43,22.25,0.43,18.50,0.87
23500,27.67,0.47,24.00,0.00,18.00,0.71
23750,27.25,0.43,24.00,0.00,18.00,0.00
24000,27.50,0.50,24.00,0.00,18.00,0.00
24250,27.75,0.43,23.50,0.50,17.75,0.43
24500,27.75,0.43,23.25,0.43,17.00,1.00
24750,27.75,0.43,23.00,0.00,16.75,0.83
25000,28.00,0.00,21.25,0.43,17.25,0.83
25250,27.50,0.50,21.25,0.43,17.25,0.83
25500,27.75,0.43,21.25,0.43,17.50,0.50
25750,27.75,0.43,21.00,0.00,17.33,0.47
26000,27.50,0.50,21.00,0.00,17.50,0.50
26250,28.00,0.00,21.00,0.00,18.33,0.47
26500,27.00,0.00,21.50,0.50,19.00,1.00
26750,27.75,0.43,21.00,0.00,18.50,0.50
27000,28.25,0.43,21.50,0.50,18.25,0.43
27250,28.33,0.47,21.00,0.00,18.50,0.50
27500,28.75,0.43,21.00,0.00,18.75,0.83
27750,28.25,0.43,21.00,0.00,19.25,0.83
28000,28.00,0.71,21.00,0.00,18.75,0.83
28250,28.50,0.50,19.50,1.12,18.25,0.43
28500,29.00,0.00,19.00,0.71,18.00,0.00
28750,29.25,0.43,18.75,0.43,17.50,0.50
29000,29.25,0.43,20.25,0.83,17.25,0.83
29250,29.50,0.50,20.67,0.47,16.67,0.47
29500,29.50,0.50,19.75,0.83,16.50,0.50
29750,29.00,0.00,20.75,0.43,17.00,1.22
30000,29.25,0.43,21.00,0.00,17.50,0.50
30250,29.00,0.00,21.33,0.47,18.00,0.00
30500,28.50,0.50,22.00,0.00,17.25,1.48
30750,28.67,0.47,21.00,0.00,19.25,0.83
31000,29.50,0.50,20.00,1.00,19.25,1.30
31250,29.25,0.43,18.00,0.00,18.75,0.83
31500,29.75,0.43,18.00,0.00,20.25,0.83
31750,29.75,0.43,18.00,0.00,19.50,0.50
32000,29.50,0.50,18.33,0.47,19.33,0.94
32250,28.75,0.43,18.00,0.00,18.00,0.00
32500,29.00,0.00,18.00,0.00,18.67,0.47
32750,29.00,0.00,18.00,0.00,18.00,0.00
33000,28.75,0.43,18.50,0.50,18.75,0.83
33250,28.00,0.00,21.00,0.00,19.33,0.94
33500,28.67,0.47,21.00,0.00,18.67,0.47
33750,28.75,0.43,18.00,0.71,19.00,1.22
34000,28.50,0.50,15.33,0.47,20.67,0.47
34250,29.20,0.40,15.80,0.75,20.25,0.83
34500,29.25,0.43,18.00,0.00,20.75,0.43
34750,28.75,0.43,18.00,0.00,20.00,1.00
35000,29.00,0.00,18.00,0.00,19.67,0.47
35250,28.50,0.50,18.00,0.00,19.33,0.94
35500,28.75,0.43,16.25,1.09,19.00,0.71
35750,29.00,0.00,16.75,0.43,18.75,0.83
36000,29.00,0.00,17.75,0.43,18.50,0.50
36250,29.25,0.43,18.00,0.00,18.25,0.43
36500,29.00,0.00,17.75,0.43,18.25,0.43
36750,29.67,0.47,18.00,0.00,18.67,0.94
37000,30.00,0.00,18.33,0.47,18.00,0.00
37250,29.67,0.47,17.25,0.83,18.00,0.00
37500,29.33,0.47,14.33,0.94,18.00,0.71
37750,29.25,0.43,14.50,0.87,17.25,0.43
38000,29.75,0.43,16.00,1.22,18.00,0.71
38250,30.00,0.00,18.00,0.00,18.50,0.50
38500,29.75,0.43,18.00,1.41,17.25,1.48
38750,29.33,0.47,20.00,0.00,17.67,0.47
39000,30.00,0.00,18.75,0.43,21.00,2.12
39250,29.50,0.50,18.00,0.00,22.50,0.50
39500,29.50,0.50,21.00,0.00,21.67,0.47
39750,30.00,0.00,18.00,0.00,21.25,0.43
40000,30.00,0.00,17.33,0.47,21.00,0.00
40250,30.00,0.00,16.50,0.50,20.75,0.43
40500,30.00,0.00,16.25,0.43,21.25,0.43
40750,30.00,0.00,17.25,0.43,21.50,0.50
41000,30.00,0.00,16.00,0.71,22.33,1.25
41250,30.00,0.00,20.25,0.83,22.75,0.83
41500,30.00,0.00,21.33,0.47,23.50,0.50
41750,30.00,0.00,21.80,0.75,21.00,0.71
42000,30.00,0.00,20.67,0.47,20.75,0.43
42250,29.25,0.43,20.75,0.43,20.50,0.50
42500,29.67,0.47,19.33,0.94,19.75,1.30
42750,29.75,0.43,18.25,0.43,21.00,0.00
43000,29.25,0.43,20.50,0.87,20.50,0.87
43250,29.25,0.43,19.50,1.50,18.50,0.50
43500,29.00,0.00,19.00,0.00,17.75,1.09
43750,29.00,0.71,19.00,0.00,18.25,1.64
44000,28.75,0.43,19.67,1.25,18.33,0.47
44250,29.75,0.43,20.25,1.30,19.00,1.00
44500,30.00,0.00,19.50,0.50,20.00,1.22
44750,29.25,0.43,18.00,0.00,19.25,0.83
45000,29.00,0.00,18.00,0.00,21.00,0.00
45250,29.25,0.43,18.00,0.00,20.25,0.83
45500,30.00,0.00,17.50,0.50,20.00,0.00
45750,30.00,0.00,18.00,0.00,19.25,1.30
46000,29.50,0.50,17.00,0.82,20.33,0.94
46250,29.00,0.00,18.00,0.82,20.25,0.83
46500,29.75,0.43,18.50,0.87,21.00,0.00
46750,30.00,0.00,20.50,0.50,21.00,0.71
47000,29.33,0.47,20.50,0.50,19.67,1.25
47250,30.50,0.50,23.50,0.87,23.25,1.30
47500,29.25,0.83,21.50,0.50,24.00,0.00
47750,27.50,0.50,20.50,0.50,21.75,0.83
48000,29.33,0.47,21.00,0.00,23.67,0.47
48250,28.25,1.09,21.00,0.00,23.50,0.87
48500,27.67,0.94,20.67,0.47,21.50,0.87
48750,28.50,0.50,17.33,0.94,22.00,0.82
49000,28.00,0.00,16.00,0.00,22.67,1.25
49250,28.00,0.71,17.50,0.50,21.00,0.00
49500,27.67,0.47,17.67,0.47,20.75,0.43
49750,27.33,0.47,18.00,0.82,19.75,0.83
50000,28.00,0.82,18.50,0.50,20.00,0.82
50250,28.00,0.82,19.75,0.83,20.00,1.41
50500,28.33,1.25,20.50,0.50,20.00,0.82
50750,30.00,0.00,18.33,0.47,19.50,1.12
51000,30.25,0.43,18.00,0.00,21.00,0.00
51250,30.00,0.00,17.50,0.50,21.25,0.43
51500,30.00,0.00,16.75,0.83,21.00,0.00
51750,30.00,0.00,16.00,0.82,21.00,0.00
52000,30.00,0.00,20.50,0.50,21.33,0.47
52250,29.75,0.43,21.00,0.00,21.25,0.43
52500,30.00,0.00,21.25,0.43,21.25,0.43
52750,30.00,0.00,18.75,0.83,20.67,0.47
53000,30.00,0.00,17.75,0.83,20.75,0.43
53250,30.25,0.43,16.50,0.87,21.00,0.00
53500,30.00,0.00,17.00,0.71,20.75,0.43
53750,30.00,0.00,17.67,0.47,20.50,0.50
54000,30.00,0.00,18.00,0.00,20.50,0.50
54250,30.25,0.43,18.00,0.00,20.50,0.50
54500,30.00,0.00,18.00,0.00,20.50,0.87
54750,30.25,0.43,17.50,0.50,20.75,0.43
55000,30.33,0.47,17.50,0.50,21.00,0.82
55250,31.33,0.47,18.75,0.43,22.33,0.94
55500,30.50,0.50,19.00,0.71,20.75,0.43
55750,30.00,0.00,16.67,0.94,21.00,0.82
56000,30.33,0.47,17.50,0.50,21.00,0.00
56250,31.00,0.82,18.00,0.00,21.25,0.43
56500,30.00,0.00,18.50,0.50,21.50,0.50
56750,30.00,0.00,20.50,0.50,21.75,0.83
57000,30.00,0.00,20.75,0.43,21.50,0.87
57250,30.00,0.00,21.00,0.00,21.00,0.00
57500,30.00,0.00,21.00,0.00,20.25,0.83
57750,30.25,0.43,20.75,0.43,20.50,0.50
58000,30.25,0.43,21.00,0.00,21.00,0.00
58250,30.00,0.00,21.25,0.43,21.00,0.00
58500,30.00,0.00,21.75,0.83,20.50,0.87
58750,30.50,0.50,21.00,0.00,20.75,0.43
59000,30.00,0.00,23.25,0.83,21.50,0.50
59250,30.00,0.00,24.00,0.00,21.00,0.00
59500,30.00,0.00,22.25,1.30,21.00,0.00
59750,30.00,0.00,21.50,0.87,21.00,0.00
60000,30.00,0.00,23.75,0.43,21.00,0.00
60250,30.00,0.00,23.50,0.50,21.50,0.50
60500,29.50,0.50,23.25,0.43,21.00,0.00
60750,29.50,0.50,22.50,0.50,21.00,0.00
61000,29.00,0.00,21.67,0.47,20.00,0.82
61250,29.00,0.00,21.00,0.00,18.67,0.47
61500,30.00,0.00,21.00,0.00,19.25,0.83
61750,30.00,0.00,21.00,0.00,21.00,0.00
62000,30.00,0.00,20.67,0.47,20.50,0.50
62250,30.00,0.00,20.00,0.71,20.50,0.50
62500,30.00,0.00,20.00,0.00,20.50,0.50
62750,30.00,0.00,19.00,0.71,20.75,0.43
63000,30.00,0.00,18.00,0.00,20.50,0.50
63250,30.00,0.00,18.67,0.47,21.00,0.00
63500,30.00,0.00,19.00,0.89,20.80,0.40
63750,30.33,0.47,18.00,0.00,20.33,0.94
64000,30.00,0.00,20.75,0.43,20.00,0.82
64250,30.00,0.00,24.00,0.00,20.25,0.83
64500,29.33,0.94,22.00,1.41,21.00,0.71
64750,27.67,0.47,19.00,0.82,21.00,0.71
65000,28.75,0.43,22.25,0.83,20.25,1.30
65250,29.33,0.47,20.75,2.28,22.33,1.25
65500,29.33,0.94,20.67,0.94,23.50,0.87
65750,29.25,0.43,21.75,0.83,21.25,2.38
66000,29.50,0.50,19.50,1.50,21.75,2.49
66250,29.25,1.30,16.00,0.82,20.00,1.41
66500,27.00,0.00,18.75,2.49,23.33,0.94
66750,26.67,0.47,23.75,0.43,21.33,0.47
67000,26.50,0.87,22.50,1.12,21.00,0.00
67250,27.75,0.83,21.00,0.00,20.75,1.09
67500,27.33,0.47,17.33,2.05,19.00,1.22
67750,28.00,0.00,17.00,0.71,19.50,1.12
68000,28.75,0.43,18.25,0.43,18.50,1.50
68250,29.00,0.00,18.00,0.00,17.67,1.25
68500,27.50,0.50,19.25,1.64,17.25,0.83
68750,27.50,0.50,22.00,1.00,14.00,1.22
69000,27.00,0.71,20.25,0.83,12.50,2.18
69250,26.33,0.94,21.00,0.00,7.50,1.12
69500,26.00,0.71,16.33,1.25,14.33,3.86
69750,26.50,0.50,17.00,1.41,16.00,1.41
70000,27.33,0.47,18.00,0.00,19.33,2.36
70250,28.00,0.82,18.75,0.43,20.67,0.47
70500,29.00,0.00,18.00,0.00,19.33,0.47
70750,28.67,0.47,18.67,0.94,18.25,0.43
71000,28.00,0.00,19.33,1.25,18.00,0.00
71250,29.00,0.00,20.25,0.43,18.25,0.43
71500,28.00,0.71,20.50,0.87,19.25,1.30
71750,27.50,0.50,20.00,1.58,20.50,0.50
72000,28.00,0.71,21.75,0.83,19.00,1.41
72250,27.00,0.71,20.33,0.47,17.00,1.41
72500,27.50,0.50,21.00,0.00,16.50,1.12
72750,27.00,0.00,21.00,0.00,17.50,0.50
73000,26.75,0.43,19.75,0.83,17.00,1.22
73250,28.00,0.00,20.50,0.50,18.00,0.00
73500,27.00,0.00,20.33,0.94,16.50,1.66
73750,27.00,0.00,18.40,0.49,10.75,1.09
74000,27.00,0.00,20.75,0.43,15.25,2.95
74250,25.67,0.47,21.75,0.83,10.67,1.70
74500,27.00,0.00,21.00,0.00,10.33,1.70
74750,25.75,0.43,21.00,0.00,12.50,0.87
75000,25.33,0.47,19.67,0.47,13.00,1.00
75250,26.50,0.50,19.25,0.83,13.25,1.30
75500,27.00,0.00,20.00,0.00,12.25,0.43
75750,27.00,0.00,18.00,1.22,14.50,1.50
76000,27.00,0.00,18.00,1.41,14.75,1.09
76250,27.00,0.00,16.00,1.58,16.25,1.09
76500,27.00,0.00,17.50,0.50,13.50,1.12
76750,27.00,0.00,16.00,1.22,15.00,1.87
77000,27.00,0.00,15.00,0.00,18.33,0.47
77250,27.00,0.00,14.75,0.43,19.00,0.82
77500,27.00,0.00,15.33,1.70,18.33,0.47
77750,26.75,0.43,20.25,1.30,18.25,1.79
78000,26.67,0.47,23.33,0.47,19.50,1.12
78250,27.00,0.00,22.50,1.50,20.25,1.48
78500,25.50,1.50,23.67,0.47,0.00,0.00
78750,21.40,1.62,21.80,2.23,16.17,1.21
79000,23.50,0.87,25.75,1.09,12.67,0.94
79250,20.67,0.94,27.00,0.00,13.50,1.50
79500,21.25,0.43,27.50,0.87,10.00,1.00
79750,22.50,0.50,28.00,0.82,9.00,0.00
80000,23.67,0.47,27.00,0.00,9.00,0.00
80250,23.00,0.71,27.00,0.00,9.33,0.47
80500,23.67,0.47,27.00,0.00,10.00,1.22
80750,24.00,0.00,27.00,0.00,10.75,0.83
81000,24.33,0.47,27.00,0.00,13.00,1.58
81250,0.00,0.00,25.00,0.00,0.00,0.00
81500,24.00,0.00,24.25,0.43,11.00,1.00
81750,24.00,0.00,25.00,0.00,9.33,0.47
82000,24.00,0.00,25.00,0.00,9.33,0.47
82250,24.33,0.47,25.50,0.50,10.33,0.94
82500,24.67,0.47,26.67,0.47,12.75,2.49
82750,23.50,0.50,25.67,0.47,10.00,0.00
83000,23.25,0.83,25.50,0.50,9.33,0.47
83250,22.50,0.50,26.50,0.50,9.00,1.41
83500,22.25,0.43,26.75,0.43,9.50,0.87
83750,23.67,0.47,27.00,0.00,8.75,0.43
84000,24.00,0.00,27.00,0.00,9.00,1.87
84250,24.00,0.00,27.00,0.00,6.00,0.00
84500,24.67,0.47,27.33,0.47,9.75,2.28
84750,25.00,0.00,25.33,1.25,13.33,1.89
85000,20.25,2.28,23.00,1.58,16.25,3.03
85250,20.50,0.50,24.00,0.00,14.00,1.00
85500,22.00,0.71,21.25,0.43,14.00,1.22
85750,23.00,0.71,20.75,0.43,13.75,0.83
86000,23.75,0.43,22.00,1.22,17.75,2.17
86250,22.00,0.71,20.25,2.17,20.75,0.43
86500,21.25,0.43,11.75,2.05,20.75,0.43
86750,21.75,0.83,12.50,2.06,21.75,1.30
87000,25.25,7.05,18.00,4.24,23.50,2.29
87250,27.25,5.07,30.75,1.30,25.00,1.22
87500,36.25,0.43,30.25,0.83,23.50,2.50
87750,37.25,1.30,29.00,1.22,12.75,6.76
88000,37.50,1.50,27.50,3.20,19.50,3.35
88250,36.50,0.87,25.50,2.06,15.50,2.29
88500,36.00,0.00,24.00,0.00,9.25,1.09
88750,36.00,0.00,25.00,1.22,6.00,3.74
89000,36.00,0.00,27.33,0.47,11.33,0.47
89250,36.00,0.00,28.50,1.12,12.33,0.47
89500,35.25,1.30,29.50,0.50,12.25,0.43
89750,35.75,0.43,29.50,0.50,12.50,0.87
90000,31.33,0.94,35.00,1.41,8.00,4.64
90250,30.25,1.79,33.25,1.79,8.50,2.29
90500,29.75,0.43,30.00,1.22,7.50,3.35
90750,28.00,1.41,29.25,1.92,7.00,0.00
91000,25.25,0.83,28.50,3.20,11.75,2.95
91250,26.00,0.71,30.75,1.30,17.50,1.80
91500,25.25,0.83,32.67,0.47,17.00,0.82
91750,23.00,1.41,32.25,0.83,16.00,1.41
92000,23.00,0.82,23.00,1.22,5.50,0.50
92250,24.00,0.00,26.25,1.79,7.50,1.50
92500,26.33,0.94,25.00,1.22,13.67,3.40
92750,25.67,0.47,25.75,1.30,7.00,1.41
93000,26.25,0.83,27.50,0.50,10.75,0.83
93250,25.00,0.00,27.00,0.00,9.50,0.50
93500,25.00,0.00,26.50,0.50,9.75,0.83
93750,24.75,0.43,26.75,0.43,10.75,1.30
94000,23.75,1.09,26.75,0.43,10.25,0.43
94250,22.33,0.47,26.67,0.47,9.00,0.00
94500,23.67,0.47,25.50,0.50,5.00,4.00
94750,24.00,0.00,24.00,0.00,3.00,0.71
95000,24.50,0.50,24.00,0.00,6.00,0.71
95250,24.33,0.47,23.75,0.43,6.00,0.82
95500,23.67,0.47,23.00,0.00,4.67,1.25
95750,24.00,0.00,22.25,0.43,4.75,1.09
96000,24.00,0.00,22.00,0.00,6.00,0.00
96250,24.00,0.00,21.67,0.47,5.67,0.47
96500,23.50,0.50,21.00,0.00,5.25,1.30
96750,24.00,0.00,20.50,0.87,8.67,2.05
97000,21.67,0.94,18.25,4.15,14.00,2.94
97250,23.50,0.87,28.50,2.60,12.50,4.09
97500,25.00,0.71,18.25,3.56,18.00,0.71
97750,24.00,1.41,20.67,4.03,14.00,1.63
98000,24.33,0.47,22.75,4.76,14.00,2.94
98250,25.67,0.47,30.00,0.00,3.50,2.69
98500,25.67,0.47,27.75,0.83,12.00,0.82
98750,26.75,0.43,30.50,0.87,9.75,2.49
99000,26.00,0.71,22.50,3.35,16.75,2.95
99250,24.50,0.50,19.50,1.66,18.00,0.00
99500,24.25,0.43,15.75,1.79,18.50,1.12
99750,22.00,1.41,21.75,2.86,17.75,1.79
100000,20.75,0.43,26.50,0.87,12.75,1.30
100250,23.33,0.94,25.25,1.30,14.33,3.86
100500,23.33,0.94,22.50,3.35,15.67,2.05
100750,23.67,0.47,21.00,3.27,16.00,4.00
101000,24.50,0.50,27.25,3.27,11.50,1.12
101250,24.00,0.00,24.50,2.87,13.75,2.38
101500,24.50,0.50,28.75,0.43,11.00,2.92
101750,24.33,0.47,23.75,0.43,17.33,0.94
102000,24.33,0.47,24.33,0.47,15.00,1.58
102250,24.00,0.00,24.00,0.00,14.50,2.60
102500,24.25,0.43,23.75,0.43,17.25,1.30
102750,26.50,0.50,22.75,1.64,16.50,1.50
103000,26.00,0.00,21.75,3.34,16.25,1.79
103250,26.00,0.71,23.00,2.35,16.25,3.03
103500,27.00,0.00,25.25,2.86,14.67,4.03
103750,26.50,0.87,23.00,1.22,13.00,1.22
104000,27.00,0.00,17.50,3.35,13.00,1.41
104250,28.25,0.83,19.00,1.58,13.75,1.30
104500,29.25,0.43,22.50,1.50,14.75,1.09
104750,27.50,0.87,23.00,0.82,15.33,0.47
105000,27.25,0.43,25.50,1.12,16.00,1.00
105250,25.25,1.92,25.50,1.50,15.00,0.00
105500,22.75,2.17,24.75,1.30,15.00,0.00
105750,20.33,0.94,27.00,0.00,12.50,0.50
106000,22.67,1.25,27.33,0.47,12.33,0.47
106250,25.50,0.50,26.75,0.43,12.00,0.00
106500,25.50,1.50,26.25,0.43,13.75,1.30
106750,25.50,1.50,27.75,1.30,12.50,0.50
107000,31.00,3.00,26.25,2.49,17.25,4.92
107250,26.00,2.83,27.00,2.45,20.75,2.05
107500,34.50,2.60,32.75,0.43,22.00,2.12
107750,36.50,7.76,31.67,3.09,24.50,2.87
108000,42.75,6.53,27.00,4.64,23.25,3.34
108250,38.25,1.92,22.33,1.25,16.33,1.25
108500,34.25,1.30,24.00,0.00,13.40,3.93
108750,33.00,3.67,14.75,4.26,20.50,5.32
109000,31.00,1.22,22.50,3.84,14.00,6.68
109250,29.75,0.43,24.75,1.30,23.00,3.39
109500,24.25,2.95,22.25,1.30,29.00,1.73
109750,22.75,0.83,20.75,0.43,30.00,0.00
110000,28.00,2.35,21.00,0.00,31.33,0.94
110250,25.50,4.03,21.00,0.00,30.25,0.43
110500,17.33,0.47,20.00,0.71,28.67,0.47
110750,15.25,0.43,19.75,0.43,29.75,0.43
111000,17.67,0.47,18.33,0.47,30.00,0.00
111250,18.25,0.43,18.75,0.83,31.25,1.30
111500,19.00,0.71,17.25,0.83,27.75,1.30
111750,18.75,0.83,15.50,0.50,30.25,0.43
112000,20.75,0.43,16.75,0.83,31.75,0.83
112250,20.75,0.43,17.75,0.43,33.00,0.00
112500,22.00,1.22,18.75,1.79,22.00,4.74
112750,22.75,0.83,20.00,0.71,15.00,3.67
113000,23.50,0.50,19.75,0.83,17.25,3.27
113250,24.00,0.00,21.00,0.00,20.50,0.50
113500,23.60,0.49,21.00,0.00,20.75,0.83
113750,22.75,0.43,21.00,0.00,18.50,1.50
114000,21.33,0.47,21.00,0.00,22.25,1.30
114250,21.00,0.00,21.00,0.00,26.00,1.22
114500,21.00,0.00,21.00,0.00,25.50,1.12
114750,21.00,0.00,18.75,0.83,17.25,3.96
115000,21.00,0.00,19.00,0.71,22.00,4.06
115250,21.00,0.00,19.67,0.47,25.00,1.41
115500,21.00,0.00,19.50,1.12,26.00,1.41
115750,21.00,0.00,17.50,0.50,23.75,3.27
116000,21.00,0.00,18.67,0.47,25.75,4.02
116250,21.00,0.00,18.00,0.00,28.50,0.50
116500,21.75,0.83,18.00,0.00,28.00,0.71
116750,22.75,0.43,16.50,1.12,26.25,1.30
117000,22.25,1.09,17.33,0.94,29.00,1.41
117250,22.00,0.71,17.25,0.83,22.00,3.61
117500,21.50,0.50,15.50,0.87,21.75,2.59
117750,22.67,0.47,18.00,0.00,25.67,1.25
118000,22.50,0.50,13.50,2.06,25.75,3.27
118250,23.67,0.47,17.67,0.47,26.25,2.86
118500,23.50,0.50,15.75,1.30,28.50,1.50
118750,23.00,0.71,11.25,2.49,26.75,1.92
119000,22.25,0.43,15.50,0.87,29.50,1.50
119250,23.75,0.43,17.67,0.47,25.67,3.09
119500,24.25,0.43,13.33,1.25,30.00,2.45
119750,25.33,0.47,14.75,1.09,25.33,3.68
