# Task: bending2
# Frequency (Hz): 20
# Clock (millisecond): 250
# Duration (seconds): 120
# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
21000,33.75,1.30,22.25,0.43,18.00,0.71
21250,34.00,1.41,21.33,0.47,22.00,1.22
21500,35.25,1.30,20.50,0.87,22.75,0.83
21750,35.25,1.30,22.50,1.66,22.00,1.58
22000,36.00,0.00,23.25,0.43,21.75,2.28
22250,36.00,0.00,21.00,1.41,22.25,2.05
22500,34.50,1.50,20.00,1.00,14.25,2.49
22750,34.50,1.50,18.00,0.00,16.50,1.50
23000,35.50,0.87,20.50,1.50,13.00,3.74
23250,35.00,1.22,23.67,0.47,11.67,3.30
23500,33.00,0.00,19.50,1.66,22.00,2.12
23750,35.00,1.41,21.00,1.87,24.00,0.00
24000,37.75,1.09,24.00,0.00,26.25,0.83
24250,38.50,0.50,24.00,0.00,27.25,0.43
24500,37.25,1.09,24.25,0.43,26.25,1.30
24750,32.67,0.47,22.33,1.70,20.75,2.17
25000,33.75,1.30,19.00,1.22,18.75,2.38
25250,34.75,1.79,16.50,2.60,21.00,3.54
25500,46.75,2.17,20.75,4.15,16.25,3.27
25750,47.00,1.22,28.33,1.25,26.00,3.74
26000,45.25,1.09,28.00,1.00,36.50,0.87
26250,41.00,2.16,21.00,4.64,40.33,0.94
26500,43.00,1.22,27.50,5.32,39.00,0.71
26750,43.67,5.44,27.00,0.00,34.00,3.00
27000,47.50,3.28,26.00,1.22,32.50,0.87
27250,38.75,6.38,16.67,3.09,28.00,1.73
27500,29.75,0.43,11.75,2.68,27.25,0.43
27750,26.75,1.79,17.00,0.71,26.25,1.30
28000,28.75,1.09,19.75,1.30,20.00,3.24
28250,30.50,0.50,19.33,1.25,19.33,1.25
28500,32.50,0.50,19.00,1.00,13.50,2.69
28750,32.67,0.47,14.75,0.43,11.00,2.83
29000,32.25,0.43,14.50,0.87,11.00,1.58
29250,31.25,0.83,14.00,0.71,13.25,2.68
29500,32.00,0.82,13.33,1.25,14.50,0.87
29750,32.50,0.50,11.50,1.12,14.75,0.43
30000,32.33,0.50,12.00,0.00,15.00,0.71
30250,32.50,0.50,13.00,1.00,19.00,1.87
30500,31.00,1.00,17.75,1.79,21.75,1.48
30750,30.00,0.00,20.50,0.87,21.75,0.83
31000,30.00,0.00,17.75,0.43,21.25,0.43
31250,30.00,0.00,18.25,0.43,21.50,0.87
31500,29.25,1.30,20.33,0.47,23.33,0.94
31750,25.00,1.41,21.00,0.71,24.00,0.00
32000,25.50,1.50,19.00,0.82,24.00,0.00
32250,28.00,0.00,20.33,0.47,22.33,0.94
32500,29.00,0.71,20.50,0.50,23.00,1.22
32750,30.00,0.00,18.50,1.12,21.67,1.25
33000,30.50,0.50,16.50,0.50,17.50,0.50
33250,30.50,0.50,14.67,1.25,14.00,0.82
33500,30.00,0.00,10.50,0.87,12.75,0.83
33750,30.00,0.00,9.00,0.71,12.00,0.00
34000,30.00,0.00,8.75,0.43,11.67,0.47
34250,30.00,0.00,7.50,0.50,10.00,0.71
34500,30.50,0.50,11.33,1.70,11.33,0.94
34750,30.25,0.43,16.50,1.12,13.75,1.30
35000,30.50,0.50,18.00,1.41,16.33,0.47
35250,30.00,0.00,17.25,0.83,17.00,0.82
35500,30.00,0.00,18.00,0.82,16.33,1.25
35750,30.00,0.00,19.67,0.47,16.00,0.71
36000,30.00,0.00,18.00,0.00,16.00,0.82
36250,30.00,0.00,16.67,1.89,19.00,2.16
36500,30.00,0.00,9.25,2.95,13.33,1.25
36750,30.00,0.00,10.50,0.50,14.00,0.71
37000,30.00,0.00,8.33,1.89,13.00,0.71
37250,30.00,0.00,6.25,2.17,10.00,1.58
37500,30.00,0.00,6.00,0.00,6.50,0.50
37750,30.00,0.00,6.50,0.50,3.50,0.50
38000,30.00,0.00,8.33,0.94,3.00,2.00
38250,30.00,0.00,7.33,1.25,5.50,2.69
38500,30.00,0.00,7.00,2.00,7.25,2.05
38750,30.00,0.00,5.33,0.47,5.00,0.71
39000,30.00,0.00,2.33,0.94,5.50,0.50
39250,30.00,0.00,2.33,1.25,4.50,0.50
39500,30.00,0.00,9.67,3.30,4.75,2.49
39750,30.00,0.00,11.50,0.50,5.00,1.87
40000,30.00,0.00,9.25,1.09,8.25,1.92
40250,30.00,0.00,6.00,0.71,7.00,1.63
40500,30.00,0.00,10.00,0.82,0.00,0.00
40750,30.00,0.00,9.50,1.80,2.00,0.82
41000,30.00,0.00,11.25,0.83,2.00,1.00
41250,30.00,0.00,11.00,1.22,1.00,0.00
41500,30.00,0.00,8.50,3.50,4.50,1.50
41750,30.00,0.00,10.50,0.50,4.33,1.70
42000,30.00,0.00,12.50,1.66,3.50,0.50
42250,30.00,0.00,11.33,0.94,3.50,2.87
42500,30.00,0.00,10.50,1.66,5.67,0.47
42750,30.00,0.00,13.50,1.50,5.00,2.45
43000,30.00,0.00,15.00,0.00,9.50,1.12
43250,30.00,0.00,15.00,0.00,8.67,0.47
43500,29.50,0.50,13.50,1.12,10.00,1.22
43750,30.00,0.00,13.25,0.83,9.33,0.47
44000,29.75,0.43,14.75,0.43,8.00,1.22
44250,30.00,0.00,15.00,0.00,8.75,1.64
44500,30.00,0.00,14.50,0.50,11.00,1.22
44750,29.25,0.43,15.00,0.00,11.50,0.50
45000,30.00,0.00,15.33,0.47,11.75,0.43
45250,30.00,0.00,15.25,0.43,11.33,0.94
45500,30.00,0.00,13.75,0.83,9.25,0.43
45750,30.00,0.00,14.00,0.71,8.67,0.47
46000,29.75,0.43,14.00,0.00,9.00,0.00
46250,29.75,0.43,13.25,0.43,8.75,0.43
46500,29.67,0.47,14.25,0.43,9.00,1.00
46750,30.00,0.00,15.00,0.00,10.75,1.30
47000,30.00,0.00,15.00,0.00,11.50,0.50
47250,30.00,0.00,15.00,0.00,11.67,0.47
47500,30.00,0.00,15.00,0.00,11.25,0.83
47750,29.50,0.50,15.00,0.00,11.00,1.00
48000,29.50,0.50,15.00,0.00,10.50,1.12
48250,29.50,0.50,14.75,0.43,9.50,0.50
48500,29.00,0.00,15.00,0.00,10.00,0.82
48750,29.00,0.00,15.00,0.00,9.33,0.47
49000,29.00,0.00,14.50,0.50,8.75,0.43
49250,29.00,0.00,13.25,0.43,8.00,0.00
49500,29.00,0.00,14.00,0.00,7.00,1.00
49750,29.50,0.50,14.00,0.00,7.00,1.00
50000,29.25,0.43,14.00,0.00,8.00,1.00
50250,29.00,0.00,14.00,0.00,8.00,1.00
50500,29.00,0.00,15.00,0.00,8.25,0.83
50750,29.33,0.47,15.00,0.00,8.67,0.47
51000,29.33,0.47,15.00,0.00,7.00,1.41
51250,28.25,0.83,12.50,0.87,5.75,1.48
51500,29.00,1.22,12.50,0.87,5.25,1.30
51750,29.33,0.47,12.33,0.47,6.00,1.00
52000,29.33,0.47,14.25,1.30,10.00,0.82
52250,28.75,0.83,14.25,1.30,10.75,1.30
52500,29.33,0.47,13.00,0.71,10.67,0.47
52750,30.00,0.00,13.75,0.83,9.25,0.43
53000,29.00,0.00,15.00,0.71,9.00,0.00
53250,30.00,0.00,15.00,0.00,6.00,0.00
53500,29.50,0.50,16.50,0.50,4.25,2.05
53750,30.00,0.00,14.00,1.41,3.00,1.00
54000,30.00,0.00,13.00,0.82,1.50,0.50
54250,29.25,0.43,12.25,1.92,0.00,0.00
54500,29.75,0.43,12.00,2.12,10.00,1.41
54750,30.00,0.00,9.25,4.21,11.50,0.50
55000,30.00,0.00,10.67,0.47,12.00,0.00
55250,30.00,0.00,10.50,1.50,12.00,1.41
55500,30.00,0.00,13.50,1.50,11.00,0.82
55750,30.00,0.00,12.25,4.44,11.25,0.83
56000,29.25,0.43,19.00,0.71,12.50,1.50
56250,30.00,0.00,17.33,0.47,12.75,1.30
56500,29.75,0.43,16.50,1.50,14.50,0.87
56750,30.00,0.00,15.75,1.30,14.25,0.83
57000,29.00,1.41,14.67,0.47,15.00,1.22
57250,29.25,0.83,17.00,1.22,15.25,1.09
57500,29.50,0.87,15.25,1.48,11.75,3.49
57750,30.00,0.00,16.00,0.82,8.67,4.71
58000,29.25,0.43,11.50,2.06,3.00,1.41
58250,29.25,0.43,5.00,2.16,10.50,0.50
58500,30.00,0.00,4.75,1.92,8.50,2.18
58750,30.00,0.00,5.20,2.79,8.00,0.63
59000,30.00,0.00,6.00,1.63,6.67,1.25
59250,29.25,0.43,6.25,1.92,11.00,1.58
59500,30.00,0.00,3.50,1.66,15.50,0.87
59750,30.00,0.00,5.00,0.00,12.33,1.25
60000,30.00,0.00,5.50,1.50,8.67,1.70
60250,30.00,0.00,4.75,2.28,4.25,1.48
60500,29.75,0.43,2.00,1.00,9.00,1.22
60750,30.00,0.00,2.00,0.82,10.67,0.94
61000,30.00,0.00,8.67,0.47,9.33,3.77
61250,30.00,0.00,9.00,0.00,7.25,1.30
61500,29.50,0.50,8.50,0.87,4.50,2.06
61750,30.00,0.00,3.25,1.64,8.75,1.09
62000,30.00,0.00,5.50,1.50,8.25,0.83
62250,30.00,0.00,4.33,2.49,6.50,2.18
62500,29.75,0.43,3.50,1.80,9.50,4.92
62750,29.25,0.43,7.67,1.25,12.00,0.00
63000,30.00,0.00,11.25,1.30,12.67,0.94
63250,30.00,0.00,11.25,0.83,13.50,0.50
63500,29.25,0.43,9.50,3.50,10.00,2.74
63750,29.75,0.43,10.25,3.70,10.75,2.17
64000,29.33,0.47,14.67,0.47,10.00,1.58
64250,29.25,0.43,14.00,0.71,12.50,0.50
64500,29.00,0.00,13.50,1.50,12.25,1.09
64750,29.33,0.47,15.75,0.43,13.50,1.50
65000,30.00,0.00,15.67,0.47,14.00,0.00
65250,29.33,0.47,15.20,0.40,14.25,0.83
65500,29.00,0.71,14.25,0.83,15.50,0.87
65750,28.25,0.43,11.50,0.50,15.75,0.83
66000,28.00,0.71,11.50,0.87,13.75,1.30
66250,29.75,0.43,15.33,0.47,13.33,1.25
66500,30.00,0.00,17.25,0.83,12.00,1.41
66750,30.00,0.00,13.00,0.71,5.00,4.00
67000,29.67,0.47,11.67,0.47,9.00,0.00
67250,29.00,0.00,9.50,1.12,12.50,2.29
67500,28.50,0.50,15.00,1.41,8.75,2.68
67750,29.50,0.50,13.75,1.79,7.75,2.95
68000,30.00,0.00,16.00,0.71,7.33,3.86
68250,31.75,1.09,17.75,0.43,13.00,2.16
68500,32.00,0.71,14.00,0.82,15.67,0.94
68750,31.50,1.12,14.25,1.48,15.00,0.00
69000,31.67,0.47,17.00,1.00,6.67,1.70
69250,31.50,0.50,16.00,0.71,4.75,3.03
69500,30.75,0.43,15.25,0.43,10.25,1.30
69750,30.00,0.00,15.00,0.00,10.50,0.87
70000,29.75,0.43,13.25,1.30,9.50,1.50
70250,30.00,0.00,13.50,0.50,11.50,2.29
70500,29.50,0.50,12.25,0.43,14.25,0.83
70750,28.50,1.12,12.75,0.83,11.75,0.43
71000,28.25,0.43,12.25,0.43,12.75,0.83
71250,28.00,0.71,13.75,1.09,12.75,1.30
71500,28.75,0.43,13.50,0.87,13.00,1.00
71750,28.00,0.00,15.00,0.00,13.33,1.25
72000,28.25,0.43,14.50,0.50,13.50,1.50
72250,28.00,0.00,13.50,1.12,14.00,1.41
72500,28.50,0.50,14.50,0.50,14.25,1.30
72750,28.50,0.50,13.00,0.71,15.50,0.87
73000,28.33,0.47,14.67,0.47,15.50,0.50
73250,29.25,0.43,13.50,0.87,15.25,0.43
73500,28.50,0.87,14.50,0.50,15.75,0.83
73750,28.00,0.00,14.00,0.82,15.00,0.71
74000,28.25,0.43,14.25,0.83,14.75,0.43
74250,28.00,0.71,14.75,0.43,14.50,0.50
74500,27.75,0.43,15.00,0.00,13.67,1.25
74750,28.00,0.00,13.50,1.50,13.50,1.50
75000,28.17,0.37,14.80,1.17,13.00,1.10
75250,28.00,0.00,14.75,0.43,14.67,0.47
75500,28.00,0.00,15.25,0.43,14.25,0.83
75750,27.67,0.47,14.67,0.47,14.00,1.00
76000,28.00,0.00,15.00,0.00,14.00,1.00
76250,27.50,0.50,15.00,0.00,14.00,1.22
76500,27.75,0.43,15.00,0.71,14.75,0.43
76750,28.00,0.00,14.75,0.43,14.75,0.43
77000,28.25,0.43,14.50,0.87,14.75,0.43
77250,28.25,0.43,13.75,0.83,14.00,1.00
77500,28.75,0.43,12.67,0.47,13.33,1.25
77750,28.00,0.00,14.00,0.71,14.00,1.00
78000,28.25,0.43,15.00,0.00,14.00,0.82
78250,28.00,0.00,14.25,0.83,14.33,0.94
78500,28.00,0.00,14.75,0.43,14.67,1.25
78750,28.00,0.00,14.75,0.43,15.50,0.50
79000,28.00,0.71,14.75,0.43,15.25,0.43
79250,28.67,0.47,16.00,0.82,15.50,0.50
79500,29.75,0.43,16.75,0.83,15.00,0.00
79750,30.50,1.50,13.00,1.58,15.25,1.09
80000,29.75,1.09,10.50,2.60,13.50,1.50
80250,29.50,0.50,12.50,0.87,14.25,0.83
80500,29.50,0.50,11.75,3.42,12.75,0.83
80750,28.00,0.71,11.00,3.56,12.00,0.00
81000,27.67,0.47,14.00,3.24,14.33,0.94
81250,27.50,0.50,15.75,3.70,14.25,0.83
81500,27.00,0.00,19.00,1.41,14.00,1.41
81750,27.33,0.47,19.00,1.41,12.50,0.87
82000,27.75,0.43,15.75,0.83,13.25,1.30
82250,27.50,0.50,15.00,0.71,14.50,0.50
82500,27.00,0.00,16.25,0.83,14.50,0.50
82750,27.50,0.50,15.25,0.43,13.75,1.30
83000,27.50,0.50,14.75,0.43,12.75,0.83
83250,27.25,0.43,15.33,0.47,13.00,1.41
83500,27.33,0.47,14.50,0.50,13.67,1.25
83750,27.25,0.43,13.75,0.43,14.00,1.00
84000,27.00,0.00,14.00,0.00,13.25,1.30
84250,27.25,0.43,13.00,0.00,13.25,1.30
84500,27.00,0.00,14.00,0.71,13.25,1.30
84750,27.00,0.00,15.00,0.00,13.50,1.50
85000,27.25,0.43,14.00,0.00,14.00,1.00
85250,27.50,0.50,13.00,0.00,13.67,0.94
85500,27.67,0.47,12.75,0.43,14.00,1.41
85750,27.00,0.00,14.00,0.00,13.50,1.50
86000,27.50,0.50,14.00,0.00,13.50,1.12
86250,27.00,0.00,13.00,0.00,13.33,0.94
86500,27.00,0.00,13.75,1.30,13.25,1.30
86750,27.00,0.00,15.25,0.43,13.33,0.94
87000,27.25,0.43,15.25,0.43,13.50,1.50
87250,27.00,0.00,15.00,0.00,13.25,1.30
87500,27.25,0.43,15.00,0.00,13.00,1.00
87750,27.00,0.00,15.00,0.00,13.75,1.30
88000,27.00,0.00,15.00,0.00,14.00,1.00
88250,27.00,0.00,15.00,0.00,13.00,1.41
88500,27.50,0.50,15.00,0.00,13.25,1.30
88750,27.00,0.00,15.00,0.00,13.00,1.41
89000,27.00,0.00,15.00,0.00,13.25,1.30
89250,27.25,0.43,15.00,0.00,13.25,1.30
89500,27.00,0.00,15.00,0.00,13.00,1.00
89750,27.00,0.00,15.00,0.00,13.67,1.25
90000,27.00,0.00,15.00,0.00,12.50,0.50
90250,27.00,0.00,15.67,0.47,12.00,0.00
90500,27.00,0.00,15.67,0.47,12.00,0.00
90750,27.00,0.00,15.25,0.43,11.75,0.43
91000,27.00,0.00,16.50,0.87,11.75,0.43
91250,27.00,0.00,15.75,0.43,11.50,0.50
91500,27.00,0.00,16.00,0.00,9.25,0.43
91750,27.00,0.00,16.00,0.00,9.50,1.50
92000,26.75,0.83,12.00,3.74,11.25,1.30
92250,29.00,0.00,11.25,2.59,15.75,1.79
92500,30.00,0.00,10.00,5.15,15.75,1.09
92750,30.00,0.00,15.75,0.83,14.75,2.17
93000,31.75,0.83,16.00,0.00,18.25,0.83
93250,33.00,0.00,17.25,0.83,18.00,0.00
93500,32.50,2.18,17.25,0.83,14.50,1.12
93750,29.67,0.47,15.67,0.47,9.00,2.24
94000,27.75,0.83,14.50,0.50,8.00,1.87
94250,27.00,0.00,13.00,0.00,9.67,0.94
94500,26.75,0.43,12.00,0.00,8.80,0.40
94750,27.00,0.00,12.00,0.00,8.33,0.47
95000,27.00,0.00,12.75,0.83,8.33,0.94
95250,26.75,0.43,13.75,0.43,9.25,0.43
95500,27.00,0.00,12.33,0.47,9.00,0.71
95750,26.75,0.43,13.25,0.83,9.75,0.83
96000,26.50,0.50,14.75,0.43,10.25,1.30
96250,27.00,0.00,15.00,0.00,11.25,0.83
96500,27.00,0.00,15.00,0.00,11.50,0.50
96750,27.00,0.00,14.75,0.43,11.50,0.50
97000,27.00,0.00,14.50,0.50,11.50,0.50
97250,27.00,0.00,14.25,0.43,11.25,0.83
97500,26.50,0.50,13.25,0.83,11.00,1.22
97750,26.75,0.43,11.50,0.87,8.25,1.48
98000,26.50,0.50,11.75,0.43,8.00,1.22
98250,27.00,0.00,12.00,0.00,8.00,1.22
98500,27.00,0.00,13.25,0.83,7.00,2.16
98750,27.00,0.00,14.67,0.94,9.33,0.47
99000,27.00,0.00,16.33,0.47,9.25,0.43
99250,28.00,0.00,15.00,0.00,7.50,2.06
99500,27.33,0.47,14.67,0.47,8.75,0.43
99750,27.00,0.00,13.25,0.43,8.67,1.25
100000,27.50,0.50,14.00,0.82,9.67,0.94
100250,27.00,0.00,14.25,0.43,8.33,0.47
100500,28.00,0.00,15.00,0.00,9.25,1.48
100750,29.00,0.00,15.00,0.00,10.67,0.47
101000,29.00,0.00,15.00,0.00,10.25,1.30
101250,28.50,0.50,15.00,0.00,11.00,0.71
101500,27.50,0.50,15.00,0.71,6.00,1.87
101750,28.00,0.00,16.00,1.00,6.67,2.62
102000,28.00,0.00,13.67,0.47,10.00,0.82
102250,29.50,0.50,13.00,0.71,12.75,1.30
102500,28.67,0.47,14.00,1.41,15.00,0.71
102750,27.67,0.94,12.00,0.71,13.67,1.25
103000,27.00,0.00,12.00,0.82,14.25,1.30
103250,27.00,0.00,13.67,1.25,13.75,1.30
103500,27.00,0.00,12.00,0.00,15.50,0.50
103750,27.00,0.00,12.67,1.70,11.50,2.60
104000,26.75,0.43,8.75,1.79,14.25,3.27
104250,27.00,0.00,5.00,1.58,16.50,2.06
104500,27.00,0.00,11.33,0.94,9.00,4.24
104750,27.25,0.43,9.33,3.77,5.00,2.16
105000,25.25,0.43,14.33,0.94,12.67,0.94
105250,25.00,0.00,15.00,0.00,13.50,1.12
105500,25.33,0.47,13.25,0.83,12.67,0.94
105750,26.00,0.00,12.00,0.00,13.25,1.30
106000,25.67,0.47,12.50,0.50,13.33,0.94
106250,25.75,0.43,13.25,0.43,13.00,1.00
106500,25.25,0.43,12.50,0.50,12.50,0.87
106750,26.00,0.71,9.75,2.49,8.33,3.30
107000,25.67,0.47,6.67,2.62,11.75,1.64
107250,27.00,0.71,2.75,3.03,7.50,2.06
107500,28.67,0.47,8.00,2.35,9.33,4.50
107750,28.33,0.94,10.33,0.47,9.33,2.36
108000,27.50,0.50,6.25,2.17,7.67,2.36
108250,27.67,0.94,9.50,4.50,6.33,3.30
108500,27.00,0.00,13.00,2.45,7.00,1.00
108750,27.00,0.00,15.00,0.00,8.00,1.00
109000,28.25,0.43,15.67,0.47,7.67,0.94
109250,29.00,0.00,15.33,0.47,9.00,0.00
109500,29.00,0.00,17.33,0.47,5.33,1.89
109750,28.80,0.75,16.20,0.75,4.33,1.25
110000,28.50,0.50,15.75,0.43,7.75,1.09
110250,29.50,0.50,15.00,0.00,8.00,0.71
110500,30.00,0.00,15.00,0.00,9.33,2.05
110750,30.00,0.00,17.33,0.47,12.00,0.71
111000,30.00,0.00,17.75,0.43,8.25,3.34
111250,27.00,0.00,15.00,0.82,4.75,1.79
111500,27.00,0.00,14.75,0.43,2.00,0.00
111750,26.00,0.00,13.67,0.94,0.00,0.00
112000,26.00,0.00,12.75,0.43,4.00,0.00
112250,25.75,0.43,12.00,0.00,6.33,0.47
112500,25.67,0.47,11.00,0.71,3.50,0.50
112750,25.75,0.43,11.00,1.58,2.33,0.47
113000,26.67,0.47,13.00,0.00,2.50,1.66
113250,27.00,0.00,13.33,0.47,1.67,0.47
113500,27.00,0.00,15.00,0.00,4.00,0.00
113750,27.00,0.00,16.00,0.71,4.00,1.41
114000,28.67,0.47,18.67,0.47,9.50,3.57
114250,30.00,0.00,18.00,0.00,16.25,1.30
114500,30.75,0.43,18.00,0.00,15.00,0.00
114750,29.50,0.87,18.60,0.49,13.80,1.94
115000,27.25,0.43,17.25,0.43,10.25,1.30
115250,27.00,0.00,15.75,0.83,5.00,1.22
115500,26.50,0.50,15.00,0.00,6.00,2.16
115750,26.75,0.43,14.00,0.71,8.00,1.00
116000,27.00,0.00,13.75,0.43,8.50,0.50
116250,27.00,0.00,15.50,0.50,7.75,0.83
116500,27.00,0.00,15.33,0.47,8.33,0.47
116750,27.00,0.00,15.25,0.43,6.00,0.71
117000,27.00,0.00,15.00,0.00,4.25,0.83
117250,27.00,0.00,15.00,0.00,3.75,0.83
117500,27.00,0.00,15.00,0.00,4.00,1.00
117750,26.50,0.50,14.75,0.43,4.50,1.12
118000,26.75,0.43,14.25,0.83,7.75,1.09
118250,27.00,0.00,13.75,0.43,7.00,1.00
118500,27.00,0.00,13.50,0.50,5.00,1.00
118750,27.00,0.00,14.00,0.00,6.50,0.50
119000,27.00,0.00,15.00,0.00,4.00,1.00
119250,27.00,0.00,14.25,0.83,4.00,2.00
119500,27.00,0.00,13.33,1.25,1.50,0.50
119750,26.50,0.50,15.00,0.00,3.00,0.00
