# Task: bending2
# Frequency (Hz): 20
# Clock (millisecond): 250
# Duration (seconds): 120
# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
48750,21.75,0.83,24.00,0.00,18.25,0.43
49000,21.00,0.00,22.33,1.25,18.33,0.47
49250,21.75,0.83,21.20,0.40,18.33,0.47
49500,21.67,0.94,22.00,0.00,18.00,0.00
49750,22.50,0.50,22.25,1.30,18.00,0.00
50000,20.75,0.43,24.00,0.00,17.75,0.83
50250,20.67,0.47,22.75,0.83,18.67,0.94
50500,20.67,0.47,21.00,0.00,19.00,1.00
50750,20.75,0.43,23.25,0.43,19.17,0.69
51000,20.75,0.43,24.00,0.00,18.50,0.50
51250,20.50,0.50,22.75,0.43,19.00,1.00
51500,20.67,0.47,23.67,0.47,18.00,0.00
51750,20.67,0.47,24.00,0.00,17.67,0.47
52000,20.00,0.82,24.00,0.00,16.33,0.94
52250,19.00,1.00,24.00,0.00,15.75,0.83
52500,19.33,0.94,24.00,0.00,15.00,0.00
52750,19.25,0.83,24.00,0.00,16.00,1.58
53000,19.67,0.94,24.00,0.00,17.25,0.83
53250,20.25,0.83,24.00,0.00,17.50,0.50
53500,20.50,0.50,24.00,0.00,17.33,0.47
53750,20.50,0.50,24.00,0.00,15.50,0.50
54000,20.25,0.83,24.00,0.00,15.50,0.50
54250,20.50,0.50,24.00,0.00,16.50,1.12
54500,21.00,0.00,25.00,1.58,6.50,0.50
54750,21.00,0.00,25.33,1.25,8.50,0.50
55000,21.00,0.00,22.25,1.30,15.75,2.86
55250,21.00,0.00,21.00,0.00,17.00,1.58
55500,21.00,0.00,21.00,0.00,16.25,1.09
55750,21.00,0.00,21.00,0.00,17.50,0.50
56000,21.00,0.00,21.00,0.00,18.25,0.43
56250,21.00,0.00,21.00,0.00,19.00,0.82
56500,21.00,0.00,21.00,0.00,18.00,0.82
56750,21.00,0.00,21.00,0.00,16.25,1.30
57000,21.00,0.00,20.67,0.47,15.33,0.47
57250,21.00,0.00,20.75,0.43,15.00,0.00
57500,21.00,0.00,19.50,2.60,15.50,0.50
57750,21.00,0.00,17.25,1.79,12.75,2.49
58000,21.00,0.00,17.50,3.50,9.33,2.05
58250,21.00,0.00,14.75,2.86,12.25,0.43
58500,20.75,0.43,16.00,2.12,13.75,1.30
58750,20.75,0.43,16.67,1.70,13.67,0.94
59000,21.00,0.00,18.00,0.71,13.00,0.82
59250,21.00,0.00,17.50,0.50,10.00,1.41
59500,21.50,0.50,17.75,2.05,13.50,1.50
59750,21.00,0.00,15.33,0.47,15.33,0.47
60000,21.00,0.00,12.40,1.85,16.00,0.82
60250,21.00,0.00,8.33,0.47,15.75,1.30
60500,21.00,0.00,10.00,1.22,15.25,0.83
60750,21.00,0.00,5.75,3.34,14.75,0.43
61000,21.00,0.00,17.75,2.95,15.50,1.12
61250,21.00,0.00,18.50,2.69,14.75,0.43
61500,21.00,0.00,11.33,2.49,13.00,2.00
61750,21.00,0.00,14.75,2.95,10.75,1.30
62000,21.00,0.00,16.75,1.30,9.50,1.50
62250,21.00,0.00,18.00,0.00,13.00,0.82
62500,21.00,0.00,18.25,0.43,12.50,0.50
62750,21.33,0.47,18.75,0.43,9.00,3.56
63000,21.25,0.43,19.00,1.22,5.75,3.19
63250,21.25,0.43,19.00,0.82,10.67,1.25
63500,21.67,0.47,17.50,1.12,11.33,0.94
63750,21.33,0.47,17.67,0.94,9.00,3.08
64000,21.25,0.43,17.75,0.43,1.67,0.47
64250,20.67,0.47,19.33,0.47,6.25,2.68
64500,20.67,0.47,18.75,0.83,6.33,1.25
64750,20.75,0.43,18.75,0.83,2.33,0.94
65000,20.75,0.43,18.00,0.00,5.50,3.50
65250,21.00,0.00,18.00,0.00,9.50,1.12
65500,20.75,0.43,18.00,0.00,8.00,1.22
65750,20.75,0.43,18.00,0.00,10.00,0.71
66000,21.00,0.00,16.25,1.30,10.50,1.12
66250,21.00,0.00,15.00,0.00,10.67,0.94
66500,20.75,0.43,16.50,1.50,12.00,0.00
66750,20.67,0.47,17.00,1.22,13.33,1.25
67000,20.00,0.82,13.67,0.47,16.50,1.12
67250,20.50,0.50,14.50,0.50,15.50,0.87
67500,20.25,0.83,17.25,1.30,13.00,1.00
67750,20.50,0.50,17.75,0.43,14.00,1.22
68000,21.25,0.43,17.00,1.73,14.50,0.87
68250,22.25,0.43,12.00,0.82,14.67,0.47
68500,22.00,0.71,15.60,1.02,18.40,0.49
68750,21.50,0.50,14.00,1.63,17.67,0.47
69000,21.00,0.00,10.00,0.00,17.33,0.94
69250,21.00,0.00,10.50,0.50,18.00,0.00
69500,21.00,0.00,12.33,0.94,17.67,0.47
69750,20.75,0.43,14.75,0.43,16.50,1.12
70000,20.50,0.50,15.33,0.47,17.00,1.41
70250,20.33,0.47,16.33,0.94,16.50,1.12
70500,20.67,0.47,14.75,0.43,17.33,0.94
70750,20.33,0.94,13.00,1.22,14.00,2.94
71000,22.00,1.73,15.75,5.76,7.50,3.35
71250,25.50,1.12,22.25,2.49,15.75,3.27
71500,21.00,6.40,18.25,2.95,18.75,2.49
71750,35.00,4.58,22.75,1.30,21.50,2.69
72000,43.75,1.09,23.50,0.87,21.75,0.83
72250,39.25,2.17,20.33,0.94,18.00,0.82
72500,35.00,2.12,20.00,0.71,14.25,0.83
72750,32.33,2.62,18.00,3.32,13.00,2.94
73000,31.33,0.94,10.67,1.25,7.00,1.87
73250,31.25,1.09,11.50,1.50,15.25,3.63
73500,30.33,0.47,12.00,0.00,18.00,1.63
73750,30.33,0.47,16.25,3.03,15.00,0.00
74000,30.00,0.00,15.75,2.49,12.75,1.30
74250,30.00,0.00,14.50,0.50,13.50,2.69
74500,30.00,0.00,15.00,0.00,14.33,0.47
74750,30.00,0.00,15.00,0.00,15.00,0.82
75000,30.00,0.00,16.25,0.43,15.25,0.43
75250,30.00,0.00,16.25,0.43,15.33,0.47
75500,30.00,0.00,16.00,0.82,11.75,2.49
75750,30.00,0.00,13.25,2.17,10.50,0.87
76000,30.00,0.00,15.25,1.79,11.33,2.05
76250,30.33,0.47,14.00,0.82,11.50,1.50
76500,30.00,0.00,12.25,1.79,7.75,4.15
76750,30.00,0.00,13.50,1.12,13.25,2.38
77000,29.00,0.82,11.75,0.43,16.67,1.25
77250,29.00,0.00,11.25,1.30,17.50,1.50
77500,30.00,0.00,11.50,2.87,16.33,3.09
77750,30.00,0.00,9.00,4.24,12.00,2.12
78000,30.50,0.50,18.25,2.38,10.50,2.60
78250,31.50,0.50,18.00,1.41,10.25,4.09
78500,33.00,0.00,20.25,1.30,15.75,2.59
78750,35.00,1.22,18.50,1.12,20.00,1.22
79000,33.75,1.30,18.33,0.47,20.00,0.82
79250,35.50,0.50,18.67,0.94,20.50,0.87
79500,34.50,1.50,16.75,0.83,17.50,1.50
79750,35.00,1.41,17.00,1.00,17.00,0.82
80000,33.00,0.00,20.25,0.43,14.75,0.43
80250,33.00,0.00,21.00,0.00,16.25,0.83
80500,32.75,0.43,18.50,0.87,14.00,1.00
80750,33.00,0.00,19.00,0.71,14.50,1.50
81000,32.75,0.43,18.50,0.50,13.75,1.09
81250,31.75,1.09,18.33,0.47,12.67,0.94
81500,31.00,0.71,17.25,0.43,14.00,1.22
81750,30.33,0.47,16.75,1.09,13.67,1.25
82000,30.00,0.00,13.67,1.25,13.75,1.30
82250,30.00,0.00,12.00,0.82,12.00,0.71
82500,30.00,0.00,13.25,1.09,11.25,1.30
82750,29.75,0.43,13.50,2.60,11.50,0.87
83000,28.75,0.43,15.75,1.48,8.75,2.17
83250,29.50,0.50,16.00,0.71,12.75,1.30
83500,29.25,0.43,15.00,0.00,8.50,1.80
83750,29.00,0.00,15.33,0.47,11.00,1.22
84000,29.00,0.00,16.00,0.71,14.25,1.92
84250,29.50,0.50,17.25,0.43,17.50,0.87
84500,30.00,0.00,16.67,0.47,18.00,0.00
84750,29.75,0.43,17.00,0.00,18.00,0.00
85000,28.50,0.50,17.00,0.00,18.00,0.00
85250,29.75,0.43,18.00,0.00,18.20,0.40
85500,29.00,0.71,18.00,0.00,17.50,0.87
85750,28.00,0.00,17.75,0.43,15.00,0.00
86000,27.00,0.00,16.67,0.47,13.50,1.12
86250,27.00,0.00,16.75,0.43,13.25,1.30
86500,27.00,0.00,16.00,0.00,14.00,1.22
86750,27.00,0.00,15.75,0.43,14.50,0.50
87000,27.00,0.00,16.00,0.00,15.00,0.00
87250,27.00,0.00,15.00,0.00,15.00,0.00
87500,27.00,0.00,15.50,0.50,15.25,0.43
87750,27.00,0.00,16.00,0.00,15.00,0.00
88000,27.00,0.00,16.00,0.00,15.50,0.50
88250,27.00,0.00,16.00,0.00,15.25,0.43
88500,27.00,0.00,15.67,0.47,15.00,0.00
88750,27.00,0.00,16.00,0.00,15.25,0.43
89000,27.00,0.00,16.00,0.00,15.50,0.50
89250,27.00,0.00,16.00,0.00,15.25,0.43
89500,27.00,0.00,15.75,0.43,15.00,0.00
89750,27.00,0.00,16.00,0.00,15.25,0.43
90000,27.00,0.00,16.25,0.43,15.25,0.43
90250,27.00,0.00,16.33,0.47,15.25,0.43
90500,27.00,0.00,15.75,0.43,15.00,0.00
90750,27.00,0.00,15.75,0.43,15.00,0.00
91000,27.00,0.00,15.67,0.47,15.00,0.00
91250,27.00,0.00,15.50,0.50,15.00,0.00
91500,27.00,0.00,15.67,0.47,14.75,0.43
91750,27.00,0.00,15.50,0.50,14.75,1.09
92000,27.00,0.00,15.00,0.00,15.33,0.47
92250,27.00,0.00,15.00,0.00,15.00,0.00
92500,27.00,0.00,15.00,0.00,15.50,0.50
92750,27.33,0.47,15.00,0.00,15.50,0.50
93000,27.00,0.00,15.00,0.00,15.50,0.50
93250,27.00,0.00,14.00,0.82,15.00,0.00
93500,27.00,0.00,13.33,0.47,15.00,0.00
93750,27.00,0.00,14.33,0.47,15.25,0.43
94000,27.00,0.00,14.67,0.47,15.00,0.00
94250,27.00,0.00,15.00,0.00,15.50,0.50
94500,27.00,0.00,15.67,0.47,15.50,0.50
94750,27.00,0.00,15.00,0.00,15.50,0.50
95000,27.00,0.00,15.00,0.00,16.00,0.82
95250,27.00,0.00,15.00,0.00,16.00,1.00
95500,27.00,0.00,15.00,0.00,16.40,1.02
95750,27.75,0.43,15.00,0.00,17.50,0.50
96000,27.67,0.47,15.50,0.50,18.00,0.00
96250,27.67,0.47,16.00,0.00,18.25,0.43
96500,28.00,0.00,17.00,0.00,18.00,0.00
96750,28.67,0.47,16.67,0.47,17.75,0.43
97000,29.67,0.47,15.00,0.00,16.00,1.00
97250,30.00,0.00,14.75,0.43,16.25,0.83
97500,32.75,2.05,10.50,3.77,18.00,3.54
97750,44.75,4.92,18.00,11.42,29.75,2.17
98000,43.25,1.64,32.75,2.17,32.25,1.30
98250,45.00,0.00,24.75,1.30,29.25,0.43
98500,45.25,0.43,20.25,3.70,26.00,4.90
98750,45.50,0.50,18.00,0.82,30.33,2.49
99000,45.25,1.92,21.75,3.90,28.50,1.50
99250,41.75,1.79,13.25,2.68,19.00,5.61
99500,45.00,0.00,24.00,2.24,12.75,2.49
99750,45.00,0.00,27.00,0.00,19.50,4.72
100000,45.00,0.00,25.33,1.25,25.00,1.00
100250,44.33,0.94,25.67,1.25,24.50,3.77
100500,43.50,0.87,26.25,1.09,19.50,2.06
100750,44.75,0.43,25.25,1.09,21.75,1.30
101000,43.50,1.12,24.25,0.43,23.50,0.50
101250,41.25,0.83,22.00,0.71,25.25,1.30
101500,39.75,0.83,21.25,0.43,29.25,0.83
101750,40.25,1.30,19.67,0.47,27.33,0.47
102000,43.50,1.12,19.00,1.22,22.00,1.22
102250,44.67,0.47,19.75,0.83,22.33,1.25
102500,44.67,0.47,19.67,1.25,24.75,0.83
102750,44.50,0.50,17.75,0.43,25.75,1.09
103000,44.25,0.83,21.75,1.92,25.50,0.50
103250,42.50,0.87,23.50,2.50,25.00,3.46
103500,43.25,1.30,24.75,1.30,22.75,1.30
103750,45.00,0.00,21.33,0.47,31.00,2.83
104000,45.00,0.00,22.75,1.30,34.50,1.50
104250,45.00,0.00,23.50,0.50,36.00,0.00
104500,45.00,0.00,24.00,0.00,36.00,0.00
104750,45.00,0.00,22.00,1.22,36.00,0.00
105000,44.50,0.50,26.25,1.92,29.25,3.27
105250,45.00,0.00,24.50,0.87,31.25,1.09
105500,45.00,0.00,23.25,1.30,29.50,1.50
105750,44.75,0.43,19.25,1.30,27.50,0.50
106000,44.75,0.43,20.50,0.87,31.00,0.71
106250,45.00,0.00,21.00,0.00,32.25,0.43
106500,45.00,0.00,23.00,1.22,32.75,0.43
106750,45.25,0.43,22.50,1.12,32.50,0.50
107000,45.00,0.00,20.75,0.43,32.00,0.00
107250,45.00,0.00,20.25,0.83,32.00,0.00
107500,45.00,0.00,20.50,0.87,31.25,0.43
107750,44.75,0.43,21.00,0.00,32.00,0.00
108000,45.00,0.00,20.50,0.50,31.00,0.71
108250,45.00,0.00,20.25,0.43,31.00,0.71
108500,45.00,0.00,22.00,0.82,31.67,0.47
108750,45.00,0.00,24.50,0.50,32.33,0.47
109000,45.00,0.00,26.50,0.87,35.25,1.30
109250,44.50,0.50,26.00,0.71,31.25,2.17
109500,44.00,0.82,27.33,0.47,29.50,0.87
109750,43.00,0.63,27.20,0.40,27.00,0.00
110000,42.33,0.47,26.67,0.47,25.75,1.09
110250,42.25,0.43,24.75,0.83,25.25,0.83
110500,42.00,0.00,24.75,0.83,26.25,0.83
110750,42.00,0.00,25.00,0.71,26.50,0.50
111000,42.25,0.43,25.00,0.71,26.25,1.30
111250,42.25,0.43,24.00,0.00,24.00,0.82
111500,42.00,0.00,24.00,0.00,26.67,0.47
111750,42.00,0.00,24.00,0.00,26.00,0.82
112000,42.00,0.00,24.00,0.00,26.00,1.00
112250,42.00,0.00,25.67,1.25,28.50,1.66
112500,42.00,0.00,26.50,0.87,31.25,0.83
112750,42.00,0.00,24.50,0.87,29.00,0.71
113000,42.25,0.43,24.00,0.00,27.75,0.83
113250,42.50,0.50,24.00,0.00,27.00,0.00
113500,42.00,0.00,24.00,0.00,25.50,1.12
113750,41.25,0.83,24.00,0.00,26.00,0.71
114000,40.00,1.00,25.75,0.83,24.50,1.50
114250,41.50,0.50,26.25,0.43,23.25,1.30
114500,41.50,0.50,25.67,0.47,21.33,0.94
114750,41.00,1.00,25.75,0.43,16.25,1.09
115000,40.67,0.47,24.00,0.00,14.00,1.41
115250,41.25,0.83,24.00,0.00,16.75,1.48
115500,42.00,0.00,24.25,0.43,20.33,1.70
115750,41.67,0.47,24.00,0.00,17.00,1.00
116000,41.75,0.43,24.00,0.00,15.50,1.12
116250,41.25,0.83,24.00,0.00,14.50,0.50
116500,41.50,0.50,24.00,0.00,14.75,1.09
116750,41.50,0.50,24.25,0.43,17.25,0.83
117000,41.25,0.83,24.25,0.43,18.00,0.71
117250,40.00,1.22,24.00,0.00,20.00,1.41
117500,39.00,0.71,24.00,0.00,18.50,0.50
117750,37.50,1.50,22.75,1.30,24.25,1.09
118000,36.67,0.94,21.25,0.43,25.00,0.82
118250,36.00,0.00,20.75,0.43,26.25,0.83
118500,36.00,0.00,18.00,0.71,27.00,0.00
118750,36.00,0.00,18.00,0.00,27.75,0.43
119000,36.25,0.43,14.50,2.87,27.00,0.71
119250,36.00,0.00,8.67,2.49,27.00,0.00
119500,36.80,0.98,13.00,0.63,27.75,0.43
119750,35.00,1.41,7.00,2.00,27.50,0.50
